idx,mean_script,std_script,mean_backend,std_backend,diff_mean,diff_std
0,0.000000,0.000000,0.539406,0.241858,0.539406,0.241858
1,0.000000,0.000000,0.620822,0.283572,0.620822,0.283572
2,0.000000,0.000000,0.521783,0.234039,0.521783,0.234039
3,0.000000,0.000000,0.591504,0.273035,0.591504,0.273035
4,0.000000,0.000000,0.509594,0.228966,0.509594,0.228966
5,0.000000,0.000000,0.564499,0.265525,0.564499,0.265525
6,0.000000,0.000000,0.498942,0.224566,0.498942,0.224566
7,0.000000,0.000000,0.552723,0.265609,0.552723,0.265609
8,0.000000,0.000000,0.497157,0.224230,0.497157,0.224230
9,0.000000,0.000000,0.556111,0.269858,0.556111,0.269858
10,0.000000,0.000000,0.546181,0.246249,0.546181,0.246249
11,0.000000,0.000000,0.530029,0.254217,0.530029,0.254217
12,0.000000,0.000000,0.543094,0.245932,0.543094,0.245932
13,0.000000,0.000000,0.510647,0.258217,0.510647,0.258217
14,0.000000,0.000000,0.541058,0.245655,0.541058,0.245655
15,0.000000,0.000000,0.495457,0.260366,0.495457,0.260366
16,0.000000,0.000000,0.541405,0.246476,0.541405,0.246476
17,0.000000,0.000000,0.480925,0.261539,0.480925,0.261539
18,0.000000,0.000000,0.564462,0.254355,0.564462,0.254355
19,0.000000,0.000000,0.551296,0.262491,0.551296,0.262491
20,0.000000,0.000000,0.534581,0.240657,0.534581,0.240657
21,0.000000,0.000000,0.551710,0.270853,0.551710,0.270853
22,0.000000,0.000000,0.518327,0.233316,0.518327,0.233316
23,0.000000,0.000000,0.574467,0.279129,0.574467,0.279129
24,0.000000,0.000000,0.517851,0.233592,0.517851,0.233592
25,0.000000,0.000000,0.586841,0.282944,0.586841,0.282944
26,0.000000,0.000000,0.572547,0.257589,0.572547,0.257589
27,0.000000,0.000000,0.582601,0.274147,0.582601,0.274147
28,0.000000,0.000000,0.534332,0.239722,0.534332,0.239722
29,0.000000,0.000000,0.594444,0.284360,0.594444,0.284360
30,0.000000,0.000000,0.523890,0.235186,0.523890,0.235186
31,0.000000,0.000000,0.609708,0.290526,0.609708,0.290526
32,0.000000,0.000000,0.528860,0.238056,0.528860,0.238056
33,0.000000,0.000000,0.614771,0.292188,0.614771,0.292188
34,0.000000,0.000000,0.573153,0.257366,0.573153,0.257366
35,0.000000,0.000000,0.616056,0.286937,0.616056,0.286937
36,0.000000,0.000000,0.542176,0.242919,0.542176,0.242919
37,0.000000,0.000000,0.624032,0.294126,0.624032,0.294126
38,0.000000,0.000000,0.533846,0.239280,0.533846,0.239280
39,0.000000,0.000000,0.632710,0.297954,0.632710,0.297954
40,0.000000,0.000000,0.538179,0.241657,0.538179,0.241657
41,0.000000,0.000000,0.635814,0.299100,0.635814,0.299100
42,0.281900,0.059175,0.020742,0.077608,0.261159,0.018433
43,0.315342,0.063382,0.054651,0.204503,0.260691,0.141121
44,0.316296,0.063907,0.021600,0.080880,0.294695,0.016973
45,0.300183,0.061257,0.054963,0.205873,0.245221,0.144617
46,0.339809,0.067653,0.023143,0.086689,0.316665,0.019036
47,0.267833,0.057156,0.055499,0.208183,0.212334,0.151027
48,0.350324,0.069693,0.024729,0.092606,0.325594,0.022913
49,0.233688,0.053039,0.056259,0.211198,0.177429,0.158159
50,0.357272,0.070925,0.025986,0.097326,0.331286,0.026402
51,0.208052,0.049550,0.057018,0.214109,0.151035,0.164559
52,0.323100,0.068014,0.021815,0.081681,0.301285,0.013667
53,0.190550,0.047762,0.054411,0.203985,0.136139,0.156223
54,0.329351,0.070736,0.023340,0.087360,0.306012,0.016625
55,0.140766,0.044906,0.056333,0.211321,0.084433,0.166415
56,0.332214,0.072532,0.024419,0.091397,0.307795,0.018865
57,0.110058,0.044587,0.057805,0.216792,0.052253,0.172205
58,0.334795,0.074054,0.025151,0.094136,0.309643,0.020082
59,0.083170,0.045092,0.058878,0.220736,0.024292,0.175644
60,0.307159,0.066727,0.021400,0.080072,0.285759,0.013344
61,0.179953,0.045248,0.054887,0.205472,0.125066,0.160224
62,0.313817,0.070233,0.023251,0.087003,0.290566,0.016770
63,0.123978,0.042496,0.057327,0.214667,0.066651,0.172171
64,0.318129,0.072615,0.024460,0.091522,0.293669,0.018907
