idx,mean_script,std_script,mean_backend,std_backend,diff_mean,diff_std
0,0.465495,0.329339,0.386739,0.319145,0.078756,0.010193
1,0.507773,0.359282,0.443280,0.368891,0.064493,0.009609
2,0.454194,0.321254,0.373511,0.308308,0.080683,0.012947
3,0.487496,0.345108,0.422464,0.352992,0.065032,0.007884
4,0.442754,0.313177,0.364676,0.301271,0.078077,0.011906
5,0.466861,0.330709,0.403661,0.339921,0.063200,0.009212
6,0.434437,0.307297,0.357049,0.295215,0.077389,0.012082
7,0.464153,0.328726,0.396029,0.336476,0.068124,0.007750
8,0.438536,0.310186,0.354547,0.293424,0.083989,0.016762
9,0.473233,0.334949,0.397018,0.338984,0.076215,0.004035
10,0.468136,0.331160,0.390367,0.322920,0.077769,0.008240
11,0.414388,0.293807,0.379342,0.322310,0.035046,0.028503
12,0.465816,0.329537,0.387869,0.321462,0.077946,0.008075
13,0.393879,0.279362,0.365444,0.318061,0.028435,0.038699
14,0.466258,0.329883,0.386245,0.320508,0.080013,0.009375
15,0.377888,0.268079,0.354364,0.314143,0.023524,0.046064
16,0.469558,0.332283,0.386534,0.321127,0.083024,0.011155
17,0.362507,0.257262,0.344011,0.310207,0.018496,0.052945
18,0.486672,0.344612,0.403055,0.333356,0.083616,0.011256
19,0.426872,0.302390,0.394010,0.333725,0.032862,0.031336
20,0.463362,0.327901,0.381848,0.315771,0.081514,0.012130
21,0.444186,0.314378,0.394337,0.338658,0.049849,0.024279
22,0.449936,0.318292,0.369722,0.305750,0.080214,0.012541
23,0.471496,0.333625,0.410244,0.350705,0.061253,0.017080
24,0.448731,0.317450,0.368492,0.304990,0.080239,0.012460
25,0.483946,0.342449,0.419023,0.357090,0.064923,0.014641
26,0.496672,0.352060,0.408782,0.337903,0.087890,0.014157
27,0.456330,0.322939,0.416148,0.350658,0.040182,0.027719
28,0.470871,0.333473,0.382041,0.315491,0.088830,0.017982
29,0.480472,0.339886,0.424920,0.360631,0.055553,0.020745
30,0.458690,0.324669,0.374097,0.309003,0.084593,0.015666
31,0.497053,0.351635,0.435849,0.369120,0.061204,0.017485
32,0.458112,0.324237,0.377049,0.311777,0.081062,0.012459
33,0.501053,0.354525,0.439396,0.371706,0.061658,0.017181
34,0.501591,0.355848,0.409276,0.338075,0.092315,0.017773
35,0.490539,0.347029,0.440124,0.369207,0.050415,0.022178
36,0.479911,0.340221,0.387965,0.320218,0.091946,0.020003
37,0.507268,0.358839,0.446338,0.376287,0.060930,0.017448
38,0.468552,0.331929,0.381832,0.315196,0.086720,0.016733
39,0.515495,0.364649,0.452643,0.381405,0.062852,0.016756
40,0.466302,0.330243,0.384656,0.317763,0.081646,0.012480
41,0.516160,0.365138,0.454685,0.382949,0.061475,0.017811
42,0.000000,0.000000,0.059479,0.123411,0.059479,0.123411
43,0.000000,0.000000,0.099072,0.233141,0.099072,0.233141
44,0.000000,0.000000,0.064904,0.134367,0.064904,0.134367
45,0.000000,0.000000,0.095590,0.227098,0.095590,0.227098
46,0.000000,0.000000,0.068568,0.141791,0.068568,0.141791
47,0.000000,0.000000,0.090407,0.220936,0.090407,0.220936
48,0.000000,0.000000,0.070876,0.146530,0.070876,0.146530
49,0.000000,0.000000,0.087033,0.219367,0.087033,0.219367
50,0.000000,0.000000,0.072843,0.150583,0.072843,0.150583
51,0.000000,0.000000,0.085259,0.221177,0.085259,0.221177
52,0.000000,0.000000,0.064695,0.134116,0.064695,0.134116
53,0.000000,0.000000,0.081404,0.214784,0.081404,0.214784
54,0.000000,0.000000,0.067185,0.139367,0.067185,0.139367
55,0.000000,0.000000,0.077916,0.220174,0.077916,0.220174
56,0.000000,0.000000,0.069005,0.143235,0.069005,0.143235
57,0.000000,0.000000,0.076293,0.225384,0.076293,0.225384
58,0.000000,0.000000,0.070309,0.146036,0.070309,0.146036
59,0.000000,0.000000,0.074679,0.229397,0.074679,0.229397
60,0.000000,0.000000,0.061577,0.127893,0.061577,0.127893
61,0.000000,0.000000,0.082212,0.220767,0.082212,0.220767
62,0.000000,0.000000,0.064280,0.133607,0.064280,0.133607
63,0.000000,0.000000,0.078717,0.228694,0.078717,0.228694
64,0.000000,0.000000,0.066383,0.138089,0.066383,0.138089
65,0.000000,0.000000,0.076469,0.233273,0.076469,0.233273
66,0.000000,0.000000,0.067947,0.141475,0.067947,0.141475
67,0.000000,0.000000,0.074023,0.235575,0.074023,0.235575
68,0.000000,0.000000,0.058849,0.122387,0.058849,0.122387
69,0.000000,0.000000,0.083860,0.227093,0.083860,0.227093
70,0.000000,0.000000,0.060990,0.126994,0.060990,0.126994
71,0.000000,0.000000,0.080797,0.235705,0.080797,0.235705
72,0.000000,0.000000,0.063075,0.131388,0.063075,0.131388
73,0.000000,0.000000,0.078791,0.240430,0.078791,0.240430
74,0.000000,0.000000,0.064667,0.134759,0.064667,0.134759
75,0.000000,0.000000,0.076589,0.242857,0.076589,0.242857
76,0.000000,0.000000,0.056314,0.117236,0.056314,0.117236
77,0.000000,0.000000,0.086217,0.233222,0.086217,0.233222
78,0.000000,0.000000,0.057656,0.120181,0.057656,0.120181
79,0.000000,0.000000,0.083758,0.240403,0.083758,0.240403
80,0.000000,0.000000,0.059058,0.123158,0.059058,0.123158
81,0.000000,0.000000,0.082197,0.245100,0.082197,0.245100
82,0.000000,0.000000,0.060421,0.126047,0.060421,0.126047
83,0.000000,0.000000,0.080315,0.247893,0.080315,0.247893
84,0.484784,0.003319,0.490020,0.003537,0.005235,0.000218
85,0.291313,0.007668,0.245363,0.016322,0.045950,0.008654
86,0.612327,0.002435,0.628732,0.004782,0.016405,0.002347
87,0.557016,0.003170,0.508574,0.006549,0.048442,0.003380
88,0.350913,0.002163,0.344198,0.008265,0.006715,0.006102
89,0.552053,0.002729,0.505604,0.009048,0.046449,0.006319
90,0.670739,0.026373,0.668069,0.007304,0.002669,0.019070
91,0.916050,0.018384,0.875006,0.027805,0.041044,0.009421
92,0.298512,0.001662,0.294893,0.024882,0.003619,0.023220
93,0.904560,0.015840,0.827892,0.058634,0.076668,0.042795
94,0.687128,0.026777,0.656474,0.014313,0.030654,0.012464
95,0.908791,0.175429,0.876863,0.154702,0.031928,0.020727
96,0.282405,0.013247,0.325616,0.013427,0.043211,0.000180
97,1.165782,0.014033,0.949271,0.230513,0.216511,0.216480
98,0.561284,0.006087,0.584110,0.005836,0.022826,0.000251
