idx,mean_script,std_script,mean_backend,std_backend,diff_mean,diff_std
0,0.000000,0.000000,0.451836,0.299910,0.451836,0.299910
1,0.000000,0.000000,0.517696,0.347484,0.517696,0.347484
2,0.000000,0.000000,0.436332,0.289721,0.436332,0.289721
3,0.000000,0.000000,0.493248,0.333032,0.493248,0.333032
4,0.000000,0.000000,0.426196,0.283336,0.426196,0.283336
5,0.000000,0.000000,0.472069,0.322409,0.472069,0.322409
6,0.000000,0.000000,0.417610,0.277968,0.417610,0.277968
7,0.000000,0.000000,0.463902,0.320602,0.463902,0.320602
8,0.000000,0.000000,0.413902,0.275752,0.413902,0.275752
9,0.000000,0.000000,0.464374,0.323265,0.464374,0.323265
10,0.000000,0.000000,0.455582,0.303386,0.455582,0.303386
11,0.000000,0.000000,0.444580,0.306861,0.444580,0.306861
12,0.000000,0.000000,0.452646,0.302263,0.452646,0.302263
13,0.000000,0.000000,0.428467,0.305755,0.428467,0.305755
14,0.000000,0.000000,0.450774,0.301414,0.450774,0.301414
15,0.000000,0.000000,0.414970,0.303047,0.414970,0.303047
16,0.000000,0.000000,0.451312,0.302124,0.451312,0.302124
17,0.000000,0.000000,0.402118,0.299468,0.402118,0.299468
18,0.000000,0.000000,0.469697,0.312775,0.469697,0.312775
19,0.000000,0.000000,0.460876,0.316591,0.460876,0.316591
20,0.000000,0.000000,0.444842,0.296179,0.444842,0.296179
21,0.000000,0.000000,0.460684,0.322860,0.460684,0.322860
22,0.000000,0.000000,0.430068,0.286261,0.430068,0.286261
23,0.000000,0.000000,0.478989,0.333188,0.478989,0.333188
24,0.000000,0.000000,0.428554,0.285497,0.428554,0.285497
25,0.000000,0.000000,0.488234,0.337787,0.488234,0.337787
26,0.000000,0.000000,0.476182,0.316903,0.476182,0.316903
27,0.000000,0.000000,0.485776,0.331340,0.485776,0.331340
28,0.000000,0.000000,0.445509,0.296160,0.445509,0.296160
29,0.000000,0.000000,0.496094,0.341742,0.496094,0.341742
30,0.000000,0.000000,0.435870,0.289823,0.435870,0.289823
31,0.000000,0.000000,0.508415,0.348983,0.508415,0.348983
32,0.000000,0.000000,0.439300,0.292512,0.439300,0.292512
33,0.000000,0.000000,0.511561,0.350490,0.511561,0.350490
34,0.000000,0.000000,0.477063,0.317219,0.477063,0.317219
35,0.000000,0.000000,0.513186,0.347894,0.513186,0.347894
36,0.000000,0.000000,0.453199,0.301126,0.453199,0.301126
37,0.000000,0.000000,0.520721,0.355228,0.520721,0.355228
38,0.000000,0.000000,0.445512,0.296081,0.445512,0.296081
39,0.000000,0.000000,0.527659,0.359507,0.527659,0.359507
40,0.000000,0.000000,0.448573,0.298424,0.448573,0.298424
41,0.000000,0.000000,0.529358,0.360364,0.529358,0.360364
42,0.022099,0.073295,0.018277,0.075443,0.003822,0.002148
43,0.032492,0.108054,0.046447,0.191680,0.013955,0.083627
44,0.024837,0.082375,0.019282,0.079565,0.005555,0.002810
45,0.030539,0.101574,0.045513,0.187817,0.014974,0.086243
46,0.026955,0.089403,0.020292,0.083712,0.006663,0.005691
47,0.027368,0.091019,0.044933,0.185386,0.017565,0.094367
48,0.027810,0.092237,0.021117,0.087115,0.006693,0.005122
49,0.023715,0.078927,0.045207,0.186475,0.021492,0.107548
50,0.028306,0.093891,0.021689,0.089468,0.006617,0.004423
51,0.020446,0.068022,0.046093,0.190138,0.025647,0.122116
52,0.024985,0.082869,0.018789,0.077468,0.006196,0.005401
53,0.020549,0.068514,0.044157,0.182160,0.023607,0.113646
54,0.025277,0.083841,0.020066,0.082739,0.005211,0.001102
55,0.015918,0.053219,0.045613,0.188211,0.029695,0.134992
56,0.025303,0.083930,0.021059,0.086832,0.004244,0.002902
57,0.013204,0.044381,0.046846,0.193319,0.033642,0.148937
58,0.025349,0.084083,0.021683,0.089401,0.003666,0.005317
59,0.010800,0.036665,0.047804,0.197261,0.037004,0.160596
60,0.023434,0.077728,0.017772,0.073278,0.005662,0.004450
61,0.019846,0.066236,0.045440,0.187436,0.025594,0.121199
62,0.023676,0.078536,0.019150,0.078968,0.004526,0.000432
63,0.014871,0.049937,0.047480,0.195906,0.032609,0.145969
64,0.023796,0.078935,0.020220,0.083377,0.003576,0.004443
65,0.011784,0.040034,0.048801,0.201366,0.037017,0.161332
66,0.023968,0.079505,0.020930,0.086303,0.003037,0.006798
67,0.009188,0.031975,0.049665,0.204918,0.040477,0.172943
68,0.021873,0.072551,0.017076,0.070407,0.004796,0.002144
69,0.019995,0.066730,0.046940,0.193619,0.026945,0.126889
70,0.022006,0.072997,0.018267,0.075332,0.003739,0.002336
71,0.015142,0.050766,0.049175,0.202863,0.034032,0.152097
72,0.022190,0.073611,0.019309,0.079628,0.002881,0.006018
73,0.012218,0.041299,0.050513,0.208375,0.038295,0.167076
74,0.022431,0.074411,0.020006,0.082497,0.002425,0.008086
75,0.009763,0.033534,0.051353,0.211815,0.041590,0.178281
76,0.020212,0.067045,0.016714,0.068917,0.003498,0.001872
77,0.020854,0.069523,0.048371,0.199534,0.027517,0.130011
78,0.020351,0.067507,0.017492,0.072140,0.002859,0.004633
79,0.016777,0.056000,0.050284,0.207422,0.033507,0.151422
80,0.020524,0.068086,0.018219,0.075146,0.002305,0.007060
81,0.014257,0.047680,0.051403,0.212044,0.037147,0.164364
82,0.020769,0.068901,0.018827,0.077651,0.001942,0.008750
83,0.011990,0.040251,0.052150,0.215113,0.040160,0.174862
84,0.493960,0.003481,0.491438,0.003811,0.002522,0.000330
85,0.291914,0.015406,0.240649,0.010224,0.051265,0.005182
86,0.612058,0.002096,0.629817,0.006314,0.017758,0.004219
87,0.551548,0.004133,0.511273,0.008407,0.040275,0.004274
88,0.361929,0.007770,0.340650,0.007327,0.021279,0.000443
89,0.536220,0.009442,0.510511,0.007922,0.025710,0.001520
90,0.629459,0.001846,0.670445,0.007875,0.040986,0.006029
91,0.892198,0.006934,0.879059,0.030258,0.013139,0.023325
92,0.293773,0.023855,0.305035,0.003399,0.011261,0.020456
93,0.850791,0.045676,0.852192,0.028276,0.001400,0.017400
94,0.646081,0.006098,0.657676,0.019487,0.011594,0.013390
95,1.175097,0.033026,0.852263,0.137528,0.322834,0.104502
96,0.300187,0.012292,0.328917,0.008694,0.028730,0.003599
97,1.047017,0.215307,1.037205,0.073481,0.009811,0.141827
98,0.554884,0.002915,0.586649,0.004544,0.031765,0.001628
99,1.108357,0.018509,1.016774,0.033588,0.091583,0.015080
100,0.404445,0.004427,0.404059,0.005466,0.000387,0.001039
101,1.093610,0.019674,1.016720,0.035110,0.076890,0.015436
102,0.000000,0.000000,-0.000000,6.345210,0.000000,6.345210
103,0.000000,0.000000,0.000000,8.222175,0.000000,8.222175
104,0.000169,0.006070,0.000000,2.333615,0.000169,2.327545
105,0.025581,0.093636,0.000000,5.927089,0.025581,5.833453
106,0.039314,0.130561,0.644379,0.456143,0.605066,0.325582
107,0.000000,0.000000,0.694444,0.460642,0.694444,0.460642
108,0.083333,0.276385,0.055556,0.229061,0.027778,0.047324
