idx,mean_script,std_script,mean_backend,std_backend,diff_mean,diff_std
0,0.048797,0.172524,0.503500,0.269542,0.454703,0.097017
1,0.056155,0.198578,0.579528,0.314879,0.523373,0.116301
2,0.047558,0.168144,0.486763,0.260689,0.439205,0.092545
3,0.052373,0.185227,0.551000,0.301617,0.498627,0.116391
4,0.046509,0.164435,0.476813,0.255684,0.430305,0.091249
5,0.048661,0.172099,0.525651,0.291238,0.476990,0.119140
6,0.045461,0.160730,0.467721,0.251171,0.422260,0.090441
7,0.047032,0.166316,0.514881,0.289105,0.467849,0.122789
8,0.045345,0.160321,0.464523,0.249777,0.419178,0.089456
9,0.047377,0.167517,0.514352,0.291230,0.466975,0.123713
10,0.050101,0.177138,0.510658,0.274422,0.460557,0.097284
11,0.045117,0.159542,0.493018,0.276621,0.447901,0.117079
12,0.050115,0.177185,0.507873,0.273768,0.457758,0.096582
13,0.043348,0.153290,0.471921,0.274599,0.428573,0.121309
14,0.049803,0.176079,0.505625,0.273133,0.455823,0.097054
15,0.042015,0.148601,0.456179,0.273169,0.414164,0.124568
16,0.049425,0.174744,0.506122,0.273950,0.456697,0.099207
17,0.040829,0.144474,0.441962,0.271788,0.401133,0.127314
18,0.051477,0.182004,0.527042,0.283108,0.475565,0.101105
19,0.047226,0.166978,0.511950,0.285853,0.464723,0.118875
20,0.049228,0.174059,0.498171,0.267511,0.448944,0.093452
21,0.046716,0.165211,0.509675,0.290687,0.462958,0.125477
22,0.047967,0.169628,0.481112,0.258337,0.433145,0.088709
23,0.047741,0.168932,0.531368,0.300486,0.483628,0.131554
24,0.047637,0.168496,0.479851,0.258051,0.432214,0.089554
25,0.048302,0.171069,0.542659,0.305247,0.494357,0.134178
26,0.052030,0.183956,0.534298,0.286745,0.482268,0.102789
27,0.050377,0.178110,0.540726,0.299535,0.490349,0.121424
28,0.048632,0.171939,0.499077,0.267459,0.450445,0.095520
29,0.051158,0.180879,0.550460,0.308207,0.499302,0.127328
30,0.047609,0.168322,0.488184,0.261771,0.440576,0.093450
31,0.052412,0.185328,0.565053,0.315102,0.512641,0.129774
32,0.047756,0.168849,0.492816,0.264804,0.445060,0.095955
33,0.052941,0.187224,0.569000,0.316701,0.516059,0.129477
34,0.052032,0.183961,0.534949,0.286790,0.482917,0.102829
35,0.053698,0.189854,0.572219,0.314749,0.518520,0.124895
36,0.049146,0.173757,0.507055,0.271576,0.457910,0.097819
37,0.054071,0.191171,0.579407,0.321030,0.525336,0.129858
38,0.048247,0.170579,0.498355,0.267036,0.450108,0.096457
39,0.054767,0.193648,0.587436,0.324970,0.532669,0.131322
40,0.048320,0.170838,0.502443,0.269668,0.454123,0.098830
41,0.055083,0.194782,0.589300,0.325622,0.534217,0.130840
42,0.021108,0.074659,0.025662,0.090735,0.004554,0.016076
43,0.032653,0.115601,0.062342,0.220608,0.029689,0.105007
44,0.023396,0.082757,0.026814,0.094805,0.003418,0.012047
45,0.029314,0.103957,0.061311,0.216945,0.031997,0.112988
46,0.024681,0.087303,0.027864,0.098515,0.003183,0.011212
47,0.025358,0.090090,0.060243,0.213144,0.034885,0.123054
48,0.025232,0.089257,0.028972,0.102432,0.003740,0.013175
49,0.021997,0.078188,0.060192,0.212968,0.038196,0.134780
50,0.025748,0.091078,0.029889,0.105685,0.004141,0.014607
51,0.019359,0.068788,0.060901,0.215529,0.041542,0.146741
52,0.022906,0.081063,0.025167,0.088983,0.002261,0.007921
53,0.020915,0.074275,0.058794,0.207999,0.037879,0.133723
54,0.023256,0.082272,0.026515,0.093743,0.003259,0.011472
55,0.017342,0.061685,0.060716,0.214828,0.043373,0.153144
56,0.023703,0.083839,0.027669,0.097825,0.003967,0.013987
57,0.015318,0.054596,0.062321,0.220505,0.047003,0.165910
58,0.024156,0.085435,0.028519,0.100831,0.004363,0.015396
59,0.013744,0.049081,0.063538,0.224796,0.049794,0.175715
60,0.021720,0.076866,0.023953,0.084697,0.002233,0.007830
61,0.020566,0.073038,0.060433,0.213754,0.039867,0.140716
62,0.022044,0.077986,0.025649,0.090683,0.003605,0.012697
63,0.016564,0.058865,0.063168,0.223481,0.046604,0.164616
64,0.022454,0.079428,0.027047,0.095627,0.004593,0.016199
65,0.014216,0.050546,0.064839,0.229414,0.050622,0.178868
66,0.022974,0.081262,0.028064,0.099220,0.005090,0.017958
67,0.012284,0.043687,0.065923,0.233271,0.053639,0.189584
68,0.020518,0.072617,0.023290,0.082352,0.002771,0.009735
69,0.020731,0.073611,0.062364,0.220577,0.041634,0.146966
70,0.020738,0.073377,0.024749,0.087502,0.004011,0.014125
71,0.016736,0.059462,0.065187,0.230611,0.048451,0.171149
72,0.021163,0.074868,0.026100,0.092278,0.004938,0.017410
73,0.014323,0.050922,0.066787,0.236291,0.052464,0.185369
74,0.021754,0.076958,0.027018,0.095528,0.005264,0.018570
75,0.012405,0.044121,0.067718,0.239603,0.055313,0.195482
76,0.019203,0.067972,0.023093,0.081655,0.003890,0.013683
77,0.021485,0.076242,0.064281,0.227367,0.042796,0.151125
78,0.019342,0.068465,0.023976,0.084768,0.004634,0.016303
79,0.018030,0.064116,0.066546,0.235405,0.048516,0.171290
80,0.019705,0.069752,0.024891,0.088004,0.005186,0.018252
81,0.015933,0.056791,0.067907,0.240250,0.051974,0.183459
