idx,mean_script,std_script,mean_backend,std_backend,diff_mean,diff_std
0,0.652774,0.002594,0.460433,0.291532,0.192341,0.288938
1,0.732127,0.003677,0.536584,0.344416,0.195543,0.340739
2,0.633609,0.003076,0.444901,0.281809,0.188708,0.278734
3,0.683871,0.002911,0.512198,0.331267,0.171673,0.328356
4,0.619542,0.002959,0.434225,0.275395,0.185317,0.272435
5,0.644062,0.003165,0.490505,0.321506,0.153557,0.318340
6,0.603988,0.003219,0.425059,0.269964,0.178929,0.266745
7,0.627016,0.003403,0.482087,0.320376,0.144930,0.316973
8,0.602675,0.004564,0.422863,0.269046,0.179812,0.264482
9,0.634903,0.004197,0.485525,0.324559,0.149378,0.320362
10,0.669160,0.004886,0.463722,0.294809,0.205438,0.289922
11,0.589170,0.003219,0.461421,0.306191,0.127748,0.302972
12,0.663077,0.005268,0.460278,0.293645,0.202799,0.288377
13,0.554402,0.003776,0.446121,0.307192,0.108281,0.303415
14,0.661524,0.005386,0.458075,0.292793,0.203449,0.287407
15,0.527609,0.005937,0.433721,0.306674,0.093888,0.300736
16,0.663710,0.005520,0.458332,0.293517,0.205379,0.287998
17,0.502630,0.006683,0.421854,0.305217,0.080776,0.298534
18,0.688602,0.005232,0.479061,0.304522,0.209541,0.299290
19,0.618667,0.003184,0.478833,0.316126,0.139835,0.312942
20,0.644897,0.004578,0.452221,0.287363,0.192676,0.282785
21,0.614730,0.005375,0.480529,0.324267,0.134201,0.318892
22,0.625891,0.004399,0.437782,0.278130,0.188109,0.273732
23,0.644526,0.004362,0.500329,0.334411,0.144198,0.330049
24,0.627929,0.004290,0.437411,0.278325,0.190518,0.274035
25,0.659882,0.004931,0.510217,0.338775,0.149665,0.333844
26,0.694582,0.004972,0.486136,0.308756,0.208447,0.303784
27,0.664476,0.004113,0.505019,0.330701,0.159457,0.326588
28,0.643012,0.005250,0.453719,0.287729,0.189294,0.282479
29,0.672610,0.003998,0.517023,0.342449,0.155587,0.338452
30,0.631687,0.004404,0.444402,0.281924,0.187285,0.277520
31,0.689690,0.002921,0.529871,0.349395,0.159819,0.346474
32,0.639497,0.003621,0.448711,0.285217,0.190786,0.281595
33,0.694266,0.003096,0.533120,0.350620,0.161146,0.347523
34,0.691052,0.004827,0.487185,0.309073,0.203867,0.304246
35,0.711339,0.004862,0.533475,0.346832,0.177864,0.341970
36,0.649831,0.005359,0.461592,0.292510,0.188240,0.287151
37,0.712947,0.004090,0.542550,0.355499,0.170397,0.351408
38,0.640530,0.004105,0.454159,0.287874,0.186371,0.283769
39,0.720233,0.003186,0.549535,0.359384,0.170698,0.356198
40,0.646789,0.003013,0.457755,0.290590,0.189034,0.287577
41,0.722346,0.003271,0.550820,0.359560,0.171526,0.356288
42,0.000000,0.000000,0.031114,0.096175,0.031114,0.096175
43,0.000000,0.000000,0.077957,0.240303,0.077957,0.240303
44,0.000000,0.000000,0.032782,0.101216,0.032782,0.101216
45,0.000000,0.000000,0.077339,0.238428,0.077339,0.238428
46,0.000000,0.000000,0.034777,0.107231,0.034777,0.107231
47,0.000000,0.000000,0.077234,0.238174,0.077234,0.238174
48,0.000000,0.000000,0.036688,0.113087,0.036688,0.113087
49,0.000000,0.000000,0.077940,0.240429,0.077940,0.240429
50,0.000000,0.000000,0.038155,0.117612,0.038155,0.117612
51,0.000000,0.000000,0.078884,0.243472,0.078884,0.243472
52,0.000000,0.000000,0.032037,0.098751,0.032037,0.098751
53,0.000000,0.000000,0.076522,0.236055,0.076522,0.236055
54,0.000000,0.000000,0.033779,0.104113,0.033779,0.104113
55,0.000000,0.000000,0.079818,0.246331,0.079818,0.246331
56,0.000000,0.000000,0.035474,0.109337,0.035474,0.109337
57,0.000000,0.000000,0.081689,0.252133,0.081689,0.252133
58,0.000000,0.000000,0.036692,0.113091,0.036692,0.113091
59,0.000000,0.000000,0.082964,0.256070,0.082964,0.256070
60,0.000000,0.000000,0.030818,0.094995,0.030818,0.094995
61,0.000000,0.000000,0.078321,0.241543,0.078321,0.241543
62,0.000000,0.000000,0.033200,0.102328,0.033200,0.102328
63,0.000000,0.000000,0.082167,0.253473,0.082167,0.253473
64,0.000000,0.000000,0.035073,0.108102,0.035073,0.108102
65,0.000000,0.000000,0.083842,0.258676,0.083842,0.258676
66,0.000000,0.000000,0.036218,0.111632,0.036218,0.111632
67,0.000000,0.000000,0.084718,0.261405,0.084718,0.261405
68,0.000000,0.000000,0.030136,0.092903,0.030136,0.092903
69,0.000000,0.000000,0.080263,0.247494,0.080263,0.247494
70,0.000000,0.000000,0.032504,0.100189,0.032504,0.100189
71,0.000000,0.000000,0.084038,0.259188,0.084038,0.259188
72,0.000000,0.000000,0.034319,0.105794,0.034319,0.105794
73,0.000000,0.000000,0.085518,0.263822,0.085518,0.263822
74,0.000000,0.000000,0.035371,0.109041,0.035371,0.109041
75,0.000000,0.000000,0.086128,0.265765,0.086128,0.265765
76,0.000000,0.000000,0.029945,0.092325,0.029945,0.092325
77,0.000000,0.000000,0.081922,0.252597,0.081922,0.252597
78,0.000000,0.000000,0.031611,0.097452,0.031611,0.097452
79,0.000000,0.000000,0.084826,0.261586,0.084826,0.261586
80,0.000000,0.000000,0.033049,0.101887,0.033049,0.101887
81,0.000000,0.000000,0.086260,0.266065,0.086260,0.266065
82,0.000000,0.000000,0.034179,0.105367,0.034179,0.105367
83,0.000000,0.000000,0.087075,0.268652,0.087075,0.268652
84,0.495587,0.000545,0.491558,0.004742,0.004030,0.004197
85,0.232741,0.001606,0.241108,0.013188,0.008367,0.011582
86,0.612186,0.000646,0.630848,0.008486,0.018662,0.007840
87,0.508730,0.001595,0.511399,0.013264,0.002669,0.011669
88,0.351030,0.000574,0.339088,0.009367,0.011942,0.008793
89,0.506602,0.001378,0.511845,0.010567,0.005243,0.009189
90,0.684332,0.002983,0.671398,0.008573,0.012933,0.005590
91,0.922277,0.009948,0.880968,0.038253,0.041308,0.028305
92,0.308346,0.001948,0.305953,0.003363,0.002393,0.001415
