idx,mean_script,std_script,mean_backend,std_backend,diff_mean,diff_std
0,0.000000,0.000000,0.455637,0.300453,0.455637,0.300453
1,0.000000,0.000000,0.507823,0.336381,0.507823,0.336381
2,0.000000,0.000000,0.441615,0.291231,0.441615,0.291231
3,0.000000,0.000000,0.484566,0.322895,0.484566,0.322895
4,0.000000,0.000000,0.432916,0.285581,0.432916,0.285581
5,0.000000,0.000000,0.463150,0.312107,0.463150,0.312107
6,0.000000,0.000000,0.425457,0.280723,0.425457,0.280723
7,0.000000,0.000000,0.452220,0.307936,0.452220,0.307936
8,0.000000,0.000000,0.424703,0.280229,0.424703,0.280229
9,0.000000,0.000000,0.452257,0.309671,0.452257,0.309671
10,0.000000,0.000000,0.463378,0.306042,0.463378,0.306042
11,0.000000,0.000000,0.432677,0.294895,0.432677,0.294895
12,0.000000,0.000000,0.462712,0.305812,0.462712,0.305812
13,0.000000,0.000000,0.412951,0.289323,0.412951,0.289323
14,0.000000,0.000000,0.462895,0.305790,0.462895,0.305790
15,0.000000,0.000000,0.397072,0.283074,0.397072,0.283074
16,0.000000,0.000000,0.464471,0.306762,0.464471,0.306762
17,0.000000,0.000000,0.382033,0.275996,0.382033,0.275996
18,0.000000,0.000000,0.478385,0.315946,0.478385,0.315946
19,0.000000,0.000000,0.449097,0.304151,0.449097,0.304151
20,0.000000,0.000000,0.453810,0.299623,0.453810,0.299623
21,0.000000,0.000000,0.447363,0.307495,0.447363,0.307495
22,0.000000,0.000000,0.441543,0.291380,0.441543,0.291380
23,0.000000,0.000000,0.465903,0.318069,0.465903,0.318069
24,0.000000,0.000000,0.442178,0.291759,0.442178,0.291759
25,0.000000,0.000000,0.476280,0.323426,0.476280,0.323426
26,0.000000,0.000000,0.484773,0.320012,0.484773,0.320012
27,0.000000,0.000000,0.474216,0.318642,0.474216,0.318642
28,0.000000,0.000000,0.452111,0.298320,0.452111,0.298320
29,0.000000,0.000000,0.482470,0.326684,0.482470,0.326684
30,0.000000,0.000000,0.444826,0.293465,0.444826,0.293465
31,0.000000,0.000000,0.494825,0.333948,0.494825,0.333948
32,0.000000,0.000000,0.450259,0.297016,0.450259,0.297016
33,0.000000,0.000000,0.498995,0.335950,0.498995,0.335950
34,0.000000,0.000000,0.484867,0.319881,0.484867,0.319881
35,0.000000,0.000000,0.501216,0.334686,0.501216,0.334686
36,0.000000,0.000000,0.457855,0.302013,0.457855,0.302013
37,0.000000,0.000000,0.506401,0.339997,0.506401,0.339997
38,0.000000,0.000000,0.451811,0.298034,0.451811,0.298034
39,0.000000,0.000000,0.513373,0.344173,0.513373,0.344173
40,0.000000,0.000000,0.456651,0.301196,0.456651,0.301196
41,0.000000,0.000000,0.515651,0.345086,0.515651,0.345086
42,0.288728,0.031984,0.020621,0.081216,0.268107,0.049232
43,0.341383,0.007194,0.050082,0.197289,0.291301,0.190094
44,0.324786,0.029812,0.021600,0.085058,0.303187,0.055246
45,0.326707,0.012713,0.049343,0.194402,0.277364,0.181689
46,0.349502,0.029379,0.022695,0.089359,0.326807,0.059980
47,0.294336,0.019026,0.048973,0.192950,0.245363,0.173924
48,0.358400,0.029735,0.023606,0.092940,0.334795,0.063205
49,0.256978,0.024279,0.049201,0.193849,0.207777,0.169570
50,0.362083,0.028747,0.024425,0.096161,0.337658,0.067414
51,0.226515,0.026531,0.049831,0.196367,0.176684,0.169836
52,0.331705,0.037137,0.020902,0.082312,0.310804,0.045176
53,0.218865,0.023320,0.048108,0.189537,0.170758,0.166216
54,0.337953,0.040970,0.021884,0.086166,0.316068,0.045195
55,0.169046,0.030317,0.049540,0.195191,0.119507,0.164875
56,0.340542,0.043861,0.022752,0.089577,0.317790,0.045717
57,0.137182,0.034547,0.050889,0.200495,0.086293,0.165949
58,0.342774,0.046257,0.023349,0.091926,0.319425,0.045668
59,0.109043,0.038555,0.051938,0.204601,0.057105,0.166046
60,0.315723,0.039580,0.019886,0.078315,0.295837,0.038735
61,0.207331,0.020644,0.049272,0.194060,0.158059,0.173417
62,0.322587,0.044260,0.020971,0.082588,0.301616,0.038329
63,0.151927,0.028561,0.051239,0.201834,0.100688,0.173273
64,0.326801,0.047533,0.022023,0.086714,0.304777,0.039182
65,0.115795,0.034113,0.052712,0.207624,0.063084,0.173511
66,0.331365,0.050303,0.022843,0.089933,0.308522,0.039630
67,0.085195,0.038841,0.053760,0.211733,0.031435,0.172892
68,0.299285,0.041273,0.019121,0.075305,0.280163,0.034032
69,0.204943,0.016641,0.050631,0.199375,0.154312,0.182734
70,0.305610,0.046155,0.020066,0.079027,0.285544,0.032872
71,0.151432,0.023836,0.052863,0.208170,0.098569,0.184334
72,0.310791,0.049534,0.021103,0.083092,0.289689,0.033558
73,0.117734,0.029247,0.054242,0.213588,0.063492,0.184341
74,0.315924,0.052457,0.021882,0.086154,0.294042,0.033697
75,0.089306,0.034572,0.055157,0.217179,0.034149,0.182607
76,0.280846,0.042400,0.018635,0.073386,0.262212,0.030986
