idx,mean_script,std_script,mean_backend,std_backend,diff_mean,diff_std
0,0.000000,0.000000,0.539406,0.241858,0.539406,0.241858
1,0.000000,0.000000,0.620822,0.283572,0.620822,0.283572
2,0.000000,0.000000,0.521783,0.234039,0.521783,0.234039
3,0.000000,0.000000,0.591504,0.273035,0.591504,0.273035
4,0.000000,0.000000,0.509594,0.228966,0.509594,0.228966
5,0.000000,0.000000,0.564499,0.265525,0.564499,0.265525
6,0.000000,0.000000,0.498942,0.224566,0.498942,0.224566
7,0.000000,0.000000,0.552723,0.265609,0.552723,0.265609
8,0.000000,0.000000,0.497157,0.224230,0.497157,0.224230
9,0.000000,0.000000,0.556111,0.269858,0.556111,0.269858
10,0.000000,0.000000,0.546181,0.246249,0.546181,0.246249
11,0.000000,0.000000,0.530029,0.254217,0.530029,0.254217
12,0.000000,0.000000,0.543094,0.245932,0.543094,0.245932
13,0.000000,0.000000,0.510647,0.258217,0.510647,0.258217
14,0.000000,0.000000,0.541058,0.245655,0.541058,0.245655
15,0.000000,0.000000,0.495457,0.260366,0.495457,0.260366
16,0.000000,0.000000,0.541405,0.246476,0.541405,0.246476
17,0.000000,0.000000,0.480925,0.261539,0.480925,0.261539
18,0.000000,0.000000,0.564462,0.254355,0.564462,0.254355
19,0.000000,0.000000,0.551296,0.262491,0.551296,0.262491
20,0.000000,0.000000,0.534581,0.240657,0.534581,0.240657
21,0.000000,0.000000,0.551710,0.270853,0.551710,0.270853
22,0.000000,0.000000,0.518327,0.233316,0.518327,0.233316
23,0.000000,0.000000,0.574467,0.279129,0.574467,0.279129
24,0.000000,0.000000,0.517851,0.233592,0.517851,0.233592
25,0.000000,0.000000,0.586841,0.282944,0.586841,0.282944
26,0.000000,0.000000,0.572547,0.257589,0.572547,0.257589
27,0.000000,0.000000,0.582601,0.274147,0.582601,0.274147
28,0.000000,0.000000,0.534332,0.239722,0.534332,0.239722
29,0.000000,0.000000,0.594444,0.284360,0.594444,0.284360
30,0.000000,0.000000,0.523890,0.235186,0.523890,0.235186
31,0.000000,0.000000,0.609708,0.290526,0.609708,0.290526
32,0.000000,0.000000,0.528860,0.238056,0.528860,0.238056
33,0.000000,0.000000,0.614771,0.292188,0.614771,0.292188
34,0.000000,0.000000,0.573153,0.257366,0.573153,0.257366
35,0.000000,0.000000,0.616056,0.286937,0.616056,0.286937
36,0.000000,0.000000,0.542176,0.242919,0.542176,0.242919
37,0.000000,0.000000,0.624032,0.294126,0.624032,0.294126
38,0.000000,0.000000,0.533846,0.239280,0.533846,0.239280
39,0.000000,0.000000,0.632710,0.297954,0.632710,0.297954
40,0.000000,0.000000,0.538179,0.241657,0.538179,0.241657
41,0.000000,0.000000,0.635814,0.299100,0.635814,0.299100
42,0.280014,0.056722,0.020742,0.077608,0.259272,0.020885
43,0.329751,0.062219,0.054651,0.204503,0.275100,0.142284
44,0.314352,0.061984,0.021600,0.080880,0.292751,0.018896
45,0.313952,0.059812,0.054963,0.205873,0.258989,0.146061
46,0.337563,0.066036,0.023143,0.086689,0.314420,0.020653
47,0.281538,0.054866,0.055499,0.208183,0.226039,0.153317
48,0.346820,0.067983,0.024729,0.092606,0.322091,0.024622
49,0.245840,0.049835,0.056259,0.211198,0.189582,0.161362
50,0.352489,0.069221,0.025986,0.097326,0.326503,0.028106
51,0.216961,0.046035,0.057018,0.214109,0.159943,0.168073
52,0.321582,0.065463,0.021815,0.081681,0.299767,0.016218
53,0.205937,0.043436,0.054411,0.203985,0.151526,0.160550
54,0.327146,0.067608,0.023340,0.087360,0.303806,0.019753
55,0.156001,0.038337,0.056333,0.211321,0.099668,0.172984
56,0.329140,0.068855,0.024419,0.091397,0.304721,0.022541
57,0.124890,0.036230,0.057805,0.216792,0.067086,0.180562
58,0.330892,0.069928,0.025151,0.094136,0.305741,0.024208
59,0.097468,0.035299,0.058878,0.220736,0.038590,0.185438
60,0.305582,0.063614,0.021400,0.080072,0.284182,0.016458
61,0.195195,0.040859,0.054887,0.205472,0.140307,0.164613
62,0.311525,0.066270,0.023251,0.087003,0.288274,0.020733
63,0.139295,0.035352,0.057327,0.214667,0.081967,0.179315
64,0.314998,0.067975,0.024460,0.091522,0.290539,0.023546
