idx,mean_script,std_script,mean_backend,std_backend,diff_mean,diff_std
0,0.658586,0.000963,0.458043,0.294220,0.200543,0.293257
1,0.722549,0.004345,0.521356,0.337569,0.201192,0.333224
2,0.640815,0.001077,0.443151,0.284743,0.197664,0.283665
3,0.674416,0.003669,0.494771,0.321105,0.179645,0.317436
4,0.627417,0.001350,0.434311,0.279326,0.193106,0.277976
5,0.632647,0.004530,0.470152,0.306165,0.162494,0.301635
6,0.612946,0.001363,0.425857,0.274214,0.187089,0.272852
7,0.615388,0.002965,0.459248,0.300593,0.156140,0.297628
8,0.612436,0.001982,0.422572,0.272479,0.189864,0.270497
9,0.622280,0.001674,0.458565,0.301337,0.163715,0.299662
10,0.678324,0.001921,0.465366,0.299646,0.212958,0.297725
11,0.578926,0.002684,0.440320,0.288506,0.138606,0.285822
12,0.674800,0.001978,0.463206,0.298951,0.211594,0.296973
13,0.550159,0.003046,0.418879,0.279756,0.131281,0.276709
14,0.673827,0.002295,0.460967,0.298082,0.212859,0.295787
15,0.526740,0.003093,0.403882,0.275280,0.122857,0.272187
16,0.676462,0.002689,0.461349,0.298876,0.215114,0.296187
17,0.504142,0.002882,0.390729,0.271987,0.113413,0.269106
18,0.699471,0.001757,0.480172,0.309130,0.219299,0.307373
19,0.610560,0.003069,0.457935,0.299828,0.152626,0.296759
20,0.655643,0.002646,0.453664,0.292090,0.201979,0.289444
21,0.613243,0.003041,0.454384,0.300605,0.158860,0.297565
22,0.635443,0.001620,0.437658,0.281869,0.197785,0.280250
23,0.642765,0.002949,0.474889,0.313291,0.167876,0.310342
24,0.636974,0.002487,0.436504,0.281513,0.200471,0.279027
25,0.658523,0.002762,0.485392,0.319941,0.173132,0.317178
26,0.705811,0.001759,0.486620,0.313136,0.219191,0.311377
27,0.658670,0.003241,0.484602,0.316393,0.174068,0.313152
28,0.656093,0.002753,0.454310,0.292104,0.201783,0.289351
29,0.667041,0.002645,0.492803,0.323300,0.174238,0.320655
30,0.641574,0.001744,0.444076,0.285713,0.197498,0.283968
31,0.682939,0.002613,0.506573,0.332152,0.176366,0.329539
32,0.646760,0.001905,0.448301,0.288968,0.198459,0.287062
33,0.687738,0.002834,0.510601,0.335000,0.177137,0.332166
34,0.702671,0.001836,0.487054,0.313236,0.215617,0.311401
35,0.707292,0.003190,0.513754,0.334459,0.193538,0.331269
36,0.662727,0.002695,0.461990,0.296909,0.200737,0.294213
37,0.707697,0.002244,0.519903,0.339551,0.187794,0.337307
38,0.650117,0.002138,0.454038,0.291903,0.196078,0.289765
39,0.712294,0.002740,0.527603,0.344639,0.184691,0.341899
40,0.652819,0.002076,0.457838,0.294743,0.194982,0.292667
41,0.713435,0.003384,0.529615,0.346112,0.183821,0.342729
42,0.000000,0.000000,0.014199,0.068098,0.014199,0.068098
43,0.000000,0.000000,0.033653,0.161396,0.033653,0.161396
44,0.000000,0.000000,0.014937,0.071633,0.014937,0.071633
45,0.000000,0.000000,0.033107,0.158775,0.033107,0.158775
46,0.000000,0.000000,0.015534,0.074500,0.015534,0.074500
47,0.000000,0.000000,0.032736,0.156996,0.032736,0.156996
48,0.000000,0.000000,0.016117,0.077294,0.016117,0.077294
49,0.000000,0.000000,0.032693,0.156792,0.032693,0.156792
50,0.000000,0.000000,0.016779,0.080468,0.016779,0.080468
51,0.000000,0.000000,0.032725,0.156946,0.032725,0.156946
52,0.000000,0.000000,0.014299,0.068577,0.014299,0.068577
53,0.000000,0.000000,0.032153,0.154202,0.032153,0.154202
54,0.000000,0.000000,0.014889,0.071404,0.014889,0.071404
55,0.000000,0.000000,0.032990,0.158213,0.032990,0.158213
56,0.000000,0.000000,0.015543,0.074540,0.015543,0.074540
57,0.000000,0.000000,0.033760,0.161910,0.033760,0.161910
58,0.000000,0.000000,0.016085,0.077142,0.016085,0.077142
59,0.000000,0.000000,0.034448,0.165205,0.034448,0.165205
60,0.000000,0.000000,0.013731,0.065851,0.013731,0.065851
61,0.000000,0.000000,0.033285,0.159630,0.033285,0.159630
62,0.000000,0.000000,0.014519,0.069631,0.014519,0.069631
63,0.000000,0.000000,0.034343,0.164703,0.034343,0.164703
64,0.000000,0.000000,0.015271,0.073237,0.015271,0.073237
65,0.000000,0.000000,0.035045,0.168068,0.035045,0.168068
66,0.000000,0.000000,0.015869,0.076103,0.015869,0.076103
67,0.000000,0.000000,0.035506,0.170279,0.035506,0.170279
68,0.000000,0.000000,0.013386,0.064195,0.013386,0.064195
69,0.000000,0.000000,0.034433,0.165137,0.034433,0.165137
70,0.000000,0.000000,0.014162,0.067919,0.014162,0.067919
71,0.000000,0.000000,0.035586,0.170666,0.035586,0.170666
72,0.000000,0.000000,0.014955,0.071721,0.014955,0.071721
73,0.000000,0.000000,0.036157,0.173402,0.036157,0.173402
74,0.000000,0.000000,0.015530,0.074479,0.015530,0.074479
75,0.000000,0.000000,0.036446,0.174788,0.036446,0.174788
76,0.000000,0.000000,0.013243,0.063510,0.013243,0.063510
77,0.000000,0.000000,0.035406,0.169799,0.035406,0.169799
78,0.000000,0.000000,0.013770,0.066039,0.013770,0.066039
79,0.000000,0.000000,0.036494,0.175021,0.036494,0.175021
80,0.000000,0.000000,0.014316,0.068659,0.014316,0.068659
81,0.000000,0.000000,0.037015,0.177518,0.037015,0.177518
82,0.000000,0.000000,0.014781,0.070889,0.014781,0.070889
83,0.000000,0.000000,0.037294,0.178858,0.037294,0.178858
84,0.490348,0.002739,0.492052,0.004310,0.001705,0.001571
85,0.240175,0.002166,0.241879,0.012316,0.001704,0.010150
86,0.612830,0.000349,0.628940,0.006125,0.016111,0.005776
87,0.519509,0.001963,0.508785,0.010176,0.010724,0.008212
88,0.348946,0.001451,0.340606,0.008416,0.008340,0.006965
89,0.507590,0.000283,0.510632,0.008604,0.003041,0.008320
90,0.677355,0.000608,0.670532,0.007627,0.006823,0.007019
91,0.941015,0.001120,0.873019,0.032868,0.067996,0.031748
92,0.307483,0.000478,0.306809,0.003671,0.000674,0.003193
93,0.903335,0.000552,0.849076,0.031608,0.054259,0.031055
94,0.667708,0.001071,0.655565,0.020013,0.012143,0.018942
95,0.724908,0.009017,0.826498,0.134416,0.101590,0.125400
96,0.324680,0.002762,0.328102,0.014431,0.003422,0.011669
97,1.044355,0.013180,1.006154,0.094927,0.038201,0.081747
98,0.563908,0.001537,0.588307,0.002932,0.024399,0.001396
99,1.086991,0.000870,1.019856,0.036827,0.067135,0.035956
100,0.400456,0.001692,0.405865,0.005503,0.005409,0.003811
101,1.089038,0.001224,1.020534,0.039133,0.068504,0.037909
102,0.000486,0.012345,0.817707,6.528224,0.817222,6.515878
103,0.001055,0.022190,0.899367,8.752045,0.898312,8.729855
104,0.000000,0.000000,0.000000,2.951278,0.000000,2.951278
105,0.000000,0.000000,0.000000,6.994739,0.000000,6.994739
106,0.977661,0.003245,0.662739,0.447192,0.314922,0.443947
