idx,mean_script,std_script,mean_backend,std_backend,diff_mean,diff_std
0,0.140005,0.280012,0.374013,0.319944,0.234008,0.039932
1,0.150267,0.300631,0.432046,0.372614,0.281779,0.071984
2,0.135657,0.271319,0.361892,0.309654,0.226234,0.038335
3,0.143498,0.287089,0.412971,0.357832,0.269474,0.070742
4,0.131361,0.262727,0.354000,0.303143,0.222639,0.040417
5,0.136354,0.272802,0.396349,0.346454,0.259995,0.073652
6,0.128680,0.257364,0.347230,0.297591,0.218550,0.040227
7,0.135995,0.272023,0.389429,0.343725,0.253434,0.071702
8,0.130641,0.261291,0.345260,0.296154,0.214619,0.034863
9,0.140143,0.280296,0.390631,0.346665,0.250488,0.066368
10,0.139934,0.279871,0.378344,0.324400,0.238410,0.044529
11,0.122116,0.244322,0.373923,0.330273,0.251807,0.085951
12,0.139120,0.278245,0.376471,0.323358,0.237351,0.045113
13,0.116748,0.233565,0.361351,0.327137,0.244604,0.093572
14,0.138588,0.277209,0.375120,0.322537,0.236532,0.045328
15,0.113407,0.227174,0.351545,0.324369,0.238137,0.097195
16,0.138983,0.278038,0.375487,0.323188,0.236505,0.045150
17,0.110231,0.221447,0.342172,0.321434,0.231941,0.099987
18,0.146078,0.292167,0.390698,0.334942,0.244620,0.042775
19,0.125984,0.252082,0.387809,0.341080,0.261825,0.088998
20,0.138107,0.276217,0.371332,0.318270,0.233225,0.042053
21,0.132701,0.265417,0.388104,0.346164,0.255402,0.080748
22,0.134513,0.269029,0.359574,0.308192,0.225061,0.039164
23,0.140506,0.281016,0.403583,0.358202,0.263077,0.077186
24,0.134808,0.269618,0.358558,0.307553,0.223750,0.037935
25,0.143690,0.287395,0.412272,0.364817,0.268582,0.077423
26,0.149528,0.299070,0.396297,0.339549,0.246769,0.040479
27,0.135001,0.270085,0.408314,0.356853,0.273313,0.086767
28,0.140959,0.281920,0.371586,0.318114,0.230627,0.036193
29,0.143723,0.287471,0.416535,0.366587,0.272812,0.079115
30,0.137546,0.275093,0.364016,0.311725,0.226469,0.036631
31,0.147874,0.295787,0.427150,0.375164,0.279276,0.079378
32,0.137742,0.275486,0.366995,0.314574,0.229252,0.039087
33,0.148291,0.296678,0.431135,0.378325,0.282844,0.081647
34,0.151318,0.302650,0.397030,0.339946,0.245711,0.037296
35,0.145328,0.290707,0.430363,0.374111,0.285035,0.083404
36,0.144164,0.288329,0.377427,0.322970,0.233263,0.034642
37,0.151529,0.303091,0.435959,0.380806,0.284430,0.077716
38,0.140817,0.281635,0.371261,0.317748,0.230444,0.036113
39,0.153442,0.306938,0.442091,0.385987,0.288649,0.079049
40,0.140268,0.280537,0.373771,0.320085,0.233503,0.039548
41,0.153037,0.306180,0.444571,0.388004,0.291534,0.081824
42,0.019747,0.074070,0.067531,0.127065,0.047784,0.052995
43,0.060194,0.225511,0.095171,0.202806,0.034977,0.022706
44,0.019307,0.072269,0.074480,0.139823,0.055173,0.067554
45,0.059421,0.223090,0.090595,0.195616,0.031174,0.027474
46,0.018369,0.068837,0.079001,0.148217,0.060633,0.079380
47,0.057616,0.216805,0.083430,0.186749,0.025814,0.030056
48,0.017440,0.065410,0.081570,0.153051,0.064130,0.087641
49,0.056064,0.211145,0.077785,0.181766,0.021721,0.029379
50,0.016643,0.062407,0.083666,0.156983,0.067023,0.094577
51,0.054732,0.206172,0.073953,0.180564,0.019221,0.025608
52,0.015901,0.059559,0.074822,0.140687,0.058922,0.081128
53,0.053708,0.202099,0.068912,0.172557,0.015204,0.029542
54,0.014753,0.055392,0.077072,0.145167,0.062319,0.089774
55,0.052592,0.198517,0.060945,0.172377,0.008353,0.026140
56,0.015351,0.057647,0.078467,0.147993,0.063116,0.090345
57,0.054001,0.204170,0.056764,0.175345,0.002763,0.028825
58,0.016030,0.060147,0.079413,0.149932,0.063383,0.089785
59,0.055112,0.208354,0.053057,0.178247,0.002055,0.030107
60,0.015894,0.059581,0.071119,0.133967,0.055226,0.074387
61,0.053264,0.200037,0.068565,0.176378,0.015301,0.023659
62,0.014940,0.056184,0.073527,0.138809,0.058587,0.082626
63,0.052436,0.197586,0.060104,0.178845,0.007668,0.018741
64,0.015722,0.059132,0.075203,0.142205,0.059481,0.083073
65,0.054266,0.204789,0.055351,0.182416,0.001085,0.022373
66,0.016435,0.061757,0.076609,0.145047,0.060174,0.083290
67,0.055566,0.209611,0.051053,0.185284,0.004513,0.024327
68,0.016097,0.060569,0.067535,0.127440,0.051439,0.066871
69,0.053201,0.199537,0.069764,0.181876,0.016563,0.017660
70,0.015270,0.057696,0.069590,0.131607,0.054320,0.073911
71,0.052554,0.197692,0.061999,0.185523,0.009445,0.012168
72,0.015981,0.060394,0.071296,0.135023,0.055315,0.074629
73,0.054277,0.204478,0.057530,0.188878,0.003253,0.015600
74,0.016640,0.062839,0.072690,0.137802,0.056050,0.074963
75,0.055506,0.209065,0.053455,0.191153,0.002051,0.017912
76,0.016497,0.062476,0.063793,0.120629,0.047296,0.058153
77,0.053494,0.200483,0.072313,0.188173,0.018819,0.012310
78,0.015676,0.059569,0.065201,0.123510,0.049525,0.063941
79,0.052793,0.198270,0.066126,0.191230,0.013333,0.007039
80,0.016063,0.061059,0.066564,0.126195,0.050501,0.065136
81,0.053978,0.202992,0.062404,0.193946,0.008427,0.009046
82,0.016570,0.062970,0.067940,0.128876,0.051370,0.065905
83,0.054815,0.206213,0.058706,0.195656,0.003891,0.010557
84,0.482624,0.004122,0.489044,0.003149,0.006420,0.000974
85,0.296808,0.003649,0.249818,0.022600,0.046990,0.018951
86,0.611983,0.001481,0.628732,0.004421,0.016749,0.002940
87,0.558768,0.001776,0.509493,0.007212,0.049275,0.005436
88,0.355125,0.004401,0.346538,0.008195,0.008587,0.003795
89,0.559454,0.002849,0.502512,0.009001,0.056942,0.006152
90,0.665537,0.015947,0.666961,0.006835,0.001424,0.009112
91,0.903017,0.017275,0.875671,0.024595,0.027346,0.007320
92,0.300250,0.004295,0.288957,0.030055,0.011292,0.025759
93,0.899635,0.010189,0.817268,0.063693,0.082367,0.053504
94,0.689313,0.011333,0.658745,0.014175,0.030568,0.002842
95,1.079632,0.156131,0.876687,0.150755,0.202945,0.005377
96,0.282311,0.009380,0.320103,0.016241,0.037792,0.006861
97,1.147305,0.082362,0.909356,0.263971,0.237949,0.181609
98,0.562410,0.006127,0.581822,0.005615,0.019412,0.000513
99,1.162813,0.012351,1.011832,0.028330,0.150981,0.015978
100,0.406677,0.003627,0.403121,0.004669,0.003556,0.001042
101,1.144619,0.005338,1.010107,0.029568,0.134512,0.024229
102,-0.001792,0.009799,0.000000,5.668941,0.001792,5.659142
103,0.012385,0.070156,-0.000000,7.566556,0.012386,7.496401
104,0.141328,0.652473,0.194900,2.511915,0.053571,1.859442
105,0.430800,2.027954,0.231386,5.596607,0.199414,3.568653
106,0.268750,0.446201,0.615046,0.420775,0.346296,0.025426
107,0.200000,0.400000,0.577778,0.493914,0.377778,0.093914
108,0.066667,0.249444,0.222222,0.415740,0.155556,0.166296
