idx,mean_script,std_script,mean_backend,std_backend,diff_mean,diff_std
0,0.000000,0.000000,0.368487,0.311698,0.368487,0.311698
1,0.000000,0.000000,0.476116,0.407632,0.476116,0.407632
2,0.000000,0.000000,0.354451,0.299940,0.354451,0.299940
3,0.000000,0.000000,0.464133,0.400262,0.464133,0.400262
4,0.000000,0.000000,0.341835,0.289596,0.341835,0.289596
5,0.000000,0.000000,0.457434,0.399173,0.457434,0.399173
6,0.000000,0.000000,0.331258,0.281041,0.331258,0.281041
7,0.000000,0.000000,0.459939,0.405608,0.459939,0.405608
8,0.000000,0.000000,0.326985,0.278119,0.326985,0.278119
9,0.000000,0.000000,0.467962,0.413807,0.467962,0.413807
10,0.000000,0.000000,0.359360,0.305023,0.359360,0.305023
11,0.000000,0.000000,0.438465,0.386320,0.438465,0.386320
12,0.000000,0.000000,0.351489,0.299426,0.351489,0.299426
13,0.000000,0.000000,0.442827,0.400977,0.442827,0.400977
14,0.000000,0.000000,0.347584,0.296799,0.347584,0.296799
15,0.000000,0.000000,0.441881,0.406486,0.441881,0.406486
16,0.000000,0.000000,0.345327,0.295606,0.345327,0.295606
17,0.000000,0.000000,0.439727,0.409802,0.439727,0.409802
18,0.000000,0.000000,0.370861,0.314875,0.370861,0.314875
19,0.000000,0.000000,0.450394,0.394672,0.450394,0.394672
20,0.000000,0.000000,0.352113,0.298782,0.352113,0.298782
21,0.000000,0.000000,0.464918,0.413594,0.464918,0.413594
22,0.000000,0.000000,0.342288,0.290500,0.342288,0.290500
23,0.000000,0.000000,0.478768,0.423007,0.478768,0.423007
24,0.000000,0.000000,0.339868,0.289125,0.339868,0.289125
25,0.000000,0.000000,0.484993,0.426685,0.484993,0.426685
26,0.000000,0.000000,0.377440,0.320285,0.377440,0.320285
27,0.000000,0.000000,0.467306,0.406424,0.467306,0.406424
28,0.000000,0.000000,0.356764,0.302155,0.356764,0.302155
29,0.000000,0.000000,0.486444,0.426355,0.486444,0.426355
30,0.000000,0.000000,0.349479,0.296157,0.349479,0.296157
31,0.000000,0.000000,0.495651,0.433227,0.495651,0.433227
32,0.000000,0.000000,0.349002,0.296509,0.349002,0.296509
33,0.000000,0.000000,0.497769,0.434609,0.497769,0.434609
34,0.000000,0.000000,0.380050,0.322181,0.380050,0.322181
35,0.000000,0.000000,0.485767,0.419808,0.485767,0.419808
36,0.000000,0.000000,0.364260,0.308336,0.364260,0.308336
37,0.000000,0.000000,0.500721,0.435063,0.500721,0.435063
38,0.000000,0.000000,0.359203,0.304146,0.359203,0.304146
39,0.000000,0.000000,0.506515,0.439712,0.506515,0.439712
40,0.000000,0.000000,0.359295,0.304724,0.359295,0.304724
41,0.000000,0.000000,0.507420,0.440268,0.507420,0.440268
42,0.000000,0.000000,0.082356,0.142647,0.082356,0.142647
43,0.000000,0.000000,0.214885,0.372892,0.214885,0.372892
44,0.000000,0.000000,0.085088,0.147403,0.085088,0.147403
45,0.000000,0.000000,0.212731,0.369549,0.212731,0.369549
46,0.000000,0.000000,0.088119,0.152739,0.088119,0.152739
47,0.000000,0.000000,0.212986,0.370341,0.212986,0.370341
48,0.000000,0.000000,0.090464,0.156978,0.090464,0.156978
49,0.000000,0.000000,0.215791,0.375189,0.215791,0.375189
50,0.000000,0.000000,0.091855,0.159538,0.091855,0.159538
51,0.000000,0.000000,0.219445,0.381355,0.219445,0.381355
52,0.000000,0.000000,0.084141,0.145750,0.084141,0.145750
53,0.000000,0.000000,0.212072,0.368986,0.212072,0.368986
54,0.000000,0.000000,0.087446,0.151656,0.087446,0.151656
55,0.000000,0.000000,0.217058,0.377474,0.217058,0.377474
56,0.000000,0.000000,0.090002,0.156374,0.090002,0.156374
57,0.000000,0.000000,0.220920,0.384037,0.220920,0.384037
58,0.000000,0.000000,0.091595,0.159385,0.091595,0.159385
59,0.000000,0.000000,0.223861,0.389060,0.223861,0.389060
60,0.000000,0.000000,0.082272,0.142532,0.082272,0.142532
61,0.000000,0.000000,0.215410,0.374338,0.215410,0.374338
62,0.000000,0.000000,0.085865,0.148880,0.085865,0.148880
63,0.000000,0.000000,0.221997,0.385525,0.221997,0.385525
64,0.000000,0.000000,0.088636,0.153960,0.088636,0.153960
65,0.000000,0.000000,0.225972,0.392374,0.225972,0.392374
66,0.000000,0.000000,0.090396,0.157282,0.090396,0.157282
67,0.000000,0.000000,0.228766,0.397227,0.228766,0.397227
68,0.000000,0.000000,0.081126,0.140610,0.081126,0.140610
69,0.000000,0.000000,0.219149,0.380453,0.219149,0.380453
70,0.000000,0.000000,0.084372,0.146277,0.084372,0.146277
71,0.000000,0.000000,0.225415,0.391183,0.225415,0.391183
72,0.000000,0.000000,0.087164,0.151348,0.087164,0.151348
73,0.000000,0.000000,0.228665,0.396882,0.228665,0.396882
74,0.000000,0.000000,0.089009,0.154791,0.089009,0.154791
75,0.000000,0.000000,0.230785,0.400643,0.230785,0.400643
76,0.000000,0.000000,0.080684,0.139916,0.080684,0.139916
77,0.000000,0.000000,0.222636,0.386251,0.222636,0.386251
78,0.000000,0.000000,0.083277,0.144419,0.083277,0.144419
79,0.000000,0.000000,0.227443,0.394569,0.227443,0.394569
80,0.000000,0.000000,0.085460,0.148338,0.085460,0.148338
81,0.000000,0.000000,0.230083,0.399236,0.230083,0.399236
82,0.000000,0.000000,0.087120,0.151371,0.087120,0.151371
83,0.000000,0.000000,0.231913,0.402499,0.231913,0.402499
84,0.453771,0.000917,0.492300,0.006910,0.038529,0.005993
85,0.424463,0.002973,0.240863,0.015387,0.183600,0.012414
86,0.656990,0.000884,0.628306,0.010587,0.028684,0.009704
87,0.645726,0.001036,0.515544,0.010557,0.130182,0.009521
88,0.302128,0.001101,0.339236,0.010627,0.037108,0.009526
89,0.617941,0.000253,0.517194,0.015703,0.100747,0.015450
90,0.701383,0.001259,0.671011,0.009888,0.030372,0.008629
91,1.017695,0.001981,0.866647,0.039055,0.151048,0.037074
92,0.255966,0.006740,0.306939,0.002972,0.050973,0.003767
93,1.024524,0.008244,0.858736,0.052250,0.165788,0.044006
94,0.688935,0.004645,0.656013,0.033051,0.032922,0.028406
95,1.434482,0.010483,0.924632,0.167917,0.509851,0.157434
96,0.296936,0.005696,0.331855,0.016483,0.034919,0.010787
97,1.420127,0.003377,1.018452,0.115652,0.401675,0.112275
98,0.600438,0.001205,0.583478,0.003209,0.016960,0.002003
99,1.402378,0.002429,1.030175,0.060547,0.372203,0.058118
100,0.366671,0.001797,0.401588,0.009350,0.034918,0.007553
101,1.389216,0.002459,1.025760,0.058957,0.363456,0.056498
102,0.000000,0.000000,1.613404,9.214034,1.613404,9.214034
103,0.000000,0.000000,1.812573,12.657680,1.812573,12.657680
104,0.000000,0.000000,0.000000,4.050797,0.000000,4.050797
105,0.000000,0.000000,0.000000,10.932249,0.000000,10.932249
106,0.000000,0.000000,0.407982,0.439184,0.407982,0.439184
107,0.000000,0.000000,0.583333,0.493007,0.583333,0.493007
108,0.000000,0.000000,0.250000,0.433013,0.250000,0.433013
