idx,mean_script,std_script,mean_backend,std_backend,diff_mean,diff_std
0,0.656993,0.001900,0.460433,0.291532,0.196560,0.289631
1,0.727405,0.006863,0.536584,0.344416,0.190821,0.337553
2,0.638930,0.002368,0.444901,0.281809,0.194029,0.279441
3,0.679071,0.005875,0.512198,0.331267,0.166872,0.325393
4,0.625047,0.002610,0.434225,0.275395,0.190822,0.272785
5,0.638204,0.006573,0.490505,0.321506,0.147700,0.314933
6,0.610124,0.003144,0.425059,0.269964,0.185065,0.266820
7,0.620066,0.005149,0.482087,0.320376,0.137979,0.315228
8,0.609912,0.003647,0.422863,0.269046,0.187050,0.265399
9,0.627215,0.004360,0.485525,0.324559,0.141690,0.320199
10,0.675983,0.002806,0.463722,0.294809,0.212261,0.292002
11,0.582127,0.004832,0.461421,0.306191,0.120706,0.301359
12,0.671259,0.003796,0.460278,0.293645,0.210981,0.289849
13,0.552718,0.004173,0.446121,0.307192,0.106597,0.303019
14,0.669768,0.004456,0.458075,0.292793,0.211693,0.288337
15,0.528922,0.003973,0.433721,0.306674,0.095201,0.302701
16,0.671959,0.005120,0.458332,0.293517,0.213627,0.288397
17,0.505753,0.003341,0.421854,0.305217,0.083899,0.301876
18,0.696485,0.003445,0.479061,0.304522,0.217424,0.301077
19,0.613422,0.004744,0.478833,0.316126,0.134590,0.311382
20,0.652994,0.004696,0.452221,0.287363,0.200773,0.282667
21,0.614008,0.004421,0.480529,0.324267,0.133479,0.319846
22,0.632739,0.003381,0.437782,0.278130,0.194957,0.274749
23,0.644291,0.004344,0.500329,0.334411,0.143962,0.330068
24,0.633722,0.003577,0.437411,0.278325,0.196311,0.274749
25,0.661257,0.004091,0.510217,0.338775,0.151039,0.334684
26,0.702761,0.003805,0.486136,0.308756,0.216625,0.304951
27,0.661055,0.004545,0.505019,0.330701,0.156036,0.326156
28,0.653047,0.005233,0.453719,0.287729,0.199329,0.282495
29,0.668796,0.004415,0.517023,0.342449,0.151773,0.338035
30,0.639045,0.003496,0.444402,0.281924,0.194643,0.278428
31,0.685836,0.004777,0.529871,0.349395,0.155964,0.344618
32,0.644398,0.002775,0.448711,0.285217,0.195687,0.282442
33,0.691652,0.004994,0.533120,0.350620,0.158532,0.345625
34,0.699699,0.004011,0.487185,0.309073,0.212513,0.305061
35,0.709495,0.004149,0.533475,0.346832,0.176020,0.342684
36,0.659956,0.004931,0.461592,0.292510,0.198364,0.287579
37,0.709962,0.003636,0.542550,0.355499,0.167412,0.351862
38,0.648067,0.003727,0.454159,0.287874,0.193908,0.284147
39,0.715894,0.004535,0.549535,0.359384,0.166359,0.354848
40,0.651445,0.002749,0.457755,0.290590,0.193690,0.287841
41,0.718021,0.005157,0.550820,0.359560,0.167201,0.354403
42,0.000000,0.000000,0.031114,0.096175,0.031114,0.096175
43,0.000000,0.000000,0.077957,0.240303,0.077957,0.240303
44,0.000000,0.000000,0.032782,0.101216,0.032782,0.101216
45,0.000000,0.000000,0.077339,0.238428,0.077339,0.238428
46,0.000000,0.000000,0.034777,0.107231,0.034777,0.107231
47,0.000000,0.000000,0.077234,0.238174,0.077234,0.238174
48,0.000000,0.000000,0.036688,0.113087,0.036688,0.113087
49,0.000000,0.000000,0.077940,0.240429,0.077940,0.240429
50,0.000000,0.000000,0.038155,0.117612,0.038155,0.117612
51,0.000000,0.000000,0.078884,0.243472,0.078884,0.243472
52,0.000000,0.000000,0.032037,0.098751,0.032037,0.098751
53,0.000000,0.000000,0.076522,0.236055,0.076522,0.236055
54,0.000000,0.000000,0.033779,0.104113,0.033779,0.104113
55,0.000000,0.000000,0.079818,0.246331,0.079818,0.246331
56,0.000000,0.000000,0.035474,0.109337,0.035474,0.109337
57,0.000000,0.000000,0.081689,0.252133,0.081689,0.252133
58,0.000000,0.000000,0.036692,0.113091,0.036692,0.113091
59,0.000000,0.000000,0.082964,0.256070,0.082964,0.256070
60,0.000000,0.000000,0.030818,0.094995,0.030818,0.094995
61,0.000000,0.000000,0.078321,0.241543,0.078321,0.241543
62,0.000000,0.000000,0.033200,0.102328,0.033200,0.102328
63,0.000000,0.000000,0.082167,0.253473,0.082167,0.253473
64,0.000000,0.000000,0.035073,0.108102,0.035073,0.108102
65,0.000000,0.000000,0.083842,0.258676,0.083842,0.258676
66,0.000000,0.000000,0.036218,0.111632,0.036218,0.111632
67,0.000000,0.000000,0.084718,0.261405,0.084718,0.261405
68,0.000000,0.000000,0.030136,0.092903,0.030136,0.092903
69,0.000000,0.000000,0.080263,0.247494,0.080263,0.247494
70,0.000000,0.000000,0.032504,0.100189,0.032504,0.100189
71,0.000000,0.000000,0.084038,0.259188,0.084038,0.259188
72,0.000000,0.000000,0.034319,0.105794,0.034319,0.105794
73,0.000000,0.000000,0.085518,0.263822,0.085518,0.263822
74,0.000000,0.000000,0.035371,0.109041,0.035371,0.109041
75,0.000000,0.000000,0.086128,0.265765,0.086128,0.265765
76,0.000000,0.000000,0.029945,0.092325,0.029945,0.092325
77,0.000000,0.000000,0.081922,0.252597,0.081922,0.252597
78,0.000000,0.000000,0.031611,0.097452,0.031611,0.097452
79,0.000000,0.000000,0.084826,0.261586,0.084826,0.261586
80,0.000000,0.000000,0.033049,0.101887,0.033049,0.101887
81,0.000000,0.000000,0.086260,0.266065,0.086260,0.266065
82,0.000000,0.000000,0.034179,0.105367,0.034179,0.105367
83,0.000000,0.000000,0.087075,0.268652,0.087075,0.268652
84,0.494116,0.001004,0.491558,0.004742,0.002558,0.003738
85,0.236116,0.001931,0.241108,0.013188,0.004992,0.011257
86,0.612247,0.000658,0.630848,0.008486,0.018601,0.007827
87,0.512896,0.005555,0.511399,0.013264,0.001497,0.007710
88,0.350603,0.000260,0.339088,0.009367,0.011516,0.009107
89,0.506756,0.001059,0.511845,0.010567,0.005089,0.009508
90,0.679316,0.002147,0.671398,0.008573,0.007918,0.006426
91,0.928448,0.013773,0.880968,0.038253,0.047480,0.024480
92,0.306974,0.000190,0.305953,0.003363,0.001021,0.003174
93,0.897800,0.006142,0.854692,0.035431,0.043108,0.029288
94,0.666400,0.000905,0.657757,0.024112,0.008643,0.023207
95,0.708736,0.007911,0.840018,0.150204,0.131282,0.142292
96,0.326868,0.007369,0.330910,0.014421,0.004042,0.007052
97,1.052183,0.023952,1.014301,0.096939,0.037883,0.072988
98,0.567158,0.001845,0.587686,0.003467,0.020528,0.001623
99,1.085628,0.001697,1.025861,0.045609,0.059767,0.043912
100,0.405089,0.003217,0.404868,0.006415,0.000221,0.003197
101,1.090128,0.001684,1.022463,0.042771,0.067665,0.041088
102,0.002578,0.013290,0.934151,9.195591,0.931573,9.182301
103,-0.006401,0.019804,1.020489,12.574301,1.026891,12.554497
104,0.000000,0.000000,-0.000000,3.048044,0.000000,3.048044
105,0.000000,0.000000,0.000000,7.580255,0.000000,7.580255
