idx,mean_script,std_script,mean_backend,std_backend,diff_mean,diff_std
0,0.000000,0.000000,0.244240,0.315315,0.244240,0.315315
1,0.000000,0.000000,0.268712,0.346922,0.268712,0.346922
2,0.000000,0.000000,0.237369,0.306444,0.237369,0.306444
3,0.000000,0.000000,0.254314,0.328331,0.254314,0.328331
4,0.000000,0.000000,0.233917,0.301989,0.233917,0.301989
5,0.000000,0.000000,0.240134,0.310030,0.240134,0.310030
6,0.000000,0.000000,0.230390,0.297437,0.230390,0.297437
7,0.000000,0.000000,0.232781,0.300539,0.232781,0.300539
8,0.000000,0.000000,0.228795,0.295381,0.228795,0.295381
9,0.000000,0.000000,0.230815,0.297986,0.230815,0.297986
10,0.000000,0.000000,0.251342,0.324485,0.251342,0.324485
11,0.000000,0.000000,0.223562,0.288639,0.223562,0.288639
12,0.000000,0.000000,0.251920,0.325236,0.251920,0.325236
13,0.000000,0.000000,0.209718,0.270768,0.209718,0.270768
14,0.000000,0.000000,0.251652,0.324892,0.251652,0.324892
15,0.000000,0.000000,0.199768,0.257921,0.199768,0.257921
16,0.000000,0.000000,0.252578,0.326092,0.252578,0.326092
17,0.000000,0.000000,0.191017,0.246623,0.191017,0.246623
18,0.000000,0.000000,0.259378,0.334861,0.259378,0.334861
19,0.000000,0.000000,0.232999,0.300818,0.232999,0.300818
20,0.000000,0.000000,0.245940,0.317526,0.245940,0.317526
21,0.000000,0.000000,0.228507,0.295017,0.228507,0.295017
22,0.000000,0.000000,0.237249,0.306301,0.237249,0.306301
23,0.000000,0.000000,0.239321,0.308981,0.239321,0.308981
24,0.000000,0.000000,0.237120,0.306135,0.237120,0.306135
25,0.000000,0.000000,0.245090,0.316428,0.245090,0.316428
26,0.000000,0.000000,0.262498,0.338890,0.262498,0.338890
27,0.000000,0.000000,0.247580,0.319639,0.247580,0.319639
28,0.000000,0.000000,0.244906,0.316181,0.244906,0.316181
29,0.000000,0.000000,0.249960,0.322707,0.249960,0.322707
30,0.000000,0.000000,0.239435,0.309114,0.239435,0.309114
31,0.000000,0.000000,0.257270,0.332146,0.257270,0.332146
32,0.000000,0.000000,0.242489,0.313057,0.242489,0.313057
33,0.000000,0.000000,0.259721,0.335311,0.259721,0.335311
34,0.000000,0.000000,0.262188,0.338490,0.262188,0.338490
35,0.000000,0.000000,0.263595,0.340316,0.263595,0.340316
36,0.000000,0.000000,0.248458,0.320768,0.248458,0.320768
37,0.000000,0.000000,0.265232,0.342428,0.265232,0.342428
38,0.000000,0.000000,0.243878,0.314852,0.243878,0.314852
39,0.000000,0.000000,0.269020,0.347319,0.269020,0.347319
40,0.000000,0.000000,0.246294,0.317970,0.246294,0.317970
41,0.000000,0.000000,0.270340,0.349023,0.270340,0.349023
42,0.208795,0.043110,0.134870,0.148018,0.073925,0.104908
43,0.681453,0.013194,0.154216,0.168379,0.527237,0.155186
44,0.231346,0.050772,0.151015,0.165318,0.080331,0.114546
45,0.639779,0.014125,0.145899,0.159362,0.493880,0.145237
46,0.245221,0.058524,0.161043,0.176113,0.084178,0.117589
47,0.589069,0.017077,0.129263,0.141440,0.459806,0.124362
48,0.248079,0.063592,0.165032,0.180501,0.083046,0.116909
49,0.545676,0.019600,0.113807,0.125006,0.431869,0.105406
50,0.243376,0.067231,0.168252,0.183910,0.075124,0.116679
51,0.513281,0.021330,0.101717,0.112287,0.411564,0.090957
52,0.219983,0.056492,0.154257,0.169550,0.065726,0.113058
53,0.524088,0.012756,0.095557,0.105798,0.428530,0.093042
54,0.214125,0.061944,0.157133,0.173133,0.056992,0.111189
55,0.472347,0.012149,0.072940,0.082657,0.399407,0.070507
56,0.206982,0.066249,0.158550,0.175003,0.048431,0.108754
57,0.441879,0.012391,0.059124,0.069284,0.382755,0.056893
58,0.199712,0.070395,0.159571,0.176377,0.040141,0.105982
59,0.415908,0.012981,0.046996,0.058434,0.368911,0.045453
60,0.204335,0.055762,0.146985,0.162035,0.057350,0.106273
61,0.525829,0.013724,0.091159,0.101036,0.434671,0.087312
62,0.197544,0.061731,0.149883,0.165774,0.047661,0.104043
63,0.470963,0.012786,0.065768,0.075216,0.405196,0.062430
