idx,mean_script,std_script,mean_backend,std_backend,diff_mean,diff_std
0,0.317327,0.329307,0.503500,0.269542,0.186173,0.059765
1,0.354787,0.368257,0.579528,0.314879,0.224741,0.053378
2,0.309328,0.321006,0.486763,0.260689,0.177435,0.060317
3,0.331260,0.343845,0.551000,0.301617,0.219740,0.042228
4,0.302877,0.314312,0.476813,0.255684,0.173936,0.058628
5,0.310111,0.321872,0.525651,0.291238,0.215540,0.030633
6,0.296067,0.307244,0.467721,0.251171,0.171654,0.056073
7,0.300194,0.311563,0.514881,0.289105,0.214687,0.022458
8,0.295808,0.306977,0.464523,0.249777,0.168715,0.057200
9,0.302892,0.314348,0.514352,0.291230,0.211460,0.023119
10,0.328067,0.340458,0.510658,0.274422,0.182591,0.066036
11,0.284358,0.295161,0.493018,0.276621,0.208659,0.018540
12,0.326306,0.338624,0.507873,0.273768,0.181567,0.064857
13,0.271531,0.281873,0.471921,0.274599,0.200391,0.007274
14,0.325483,0.337771,0.505625,0.273133,0.180143,0.064638
15,0.260924,0.270913,0.456179,0.273169,0.195255,0.002255
16,0.326040,0.338361,0.506122,0.273950,0.180082,0.064410
17,0.250503,0.260191,0.441962,0.271788,0.191459,0.011597
18,0.337918,0.350682,0.527042,0.283108,0.189124,0.067574
19,0.299645,0.310995,0.511950,0.285853,0.212304,0.025143
20,0.318030,0.330049,0.498171,0.267511,0.180141,0.062538
21,0.299671,0.311019,0.509675,0.290687,0.210004,0.020332
22,0.308396,0.320068,0.481112,0.258337,0.172716,0.061731
23,0.312766,0.324654,0.531368,0.300486,0.218602,0.024168
24,0.308392,0.320073,0.479851,0.258051,0.171459,0.062022
25,0.320189,0.332453,0.542659,0.305247,0.222470,0.027206
26,0.340878,0.353752,0.534298,0.286745,0.193420,0.067007
27,0.322536,0.334726,0.540726,0.299535,0.218190,0.035191
28,0.318031,0.330042,0.499077,0.267459,0.181046,0.062583
29,0.325255,0.337569,0.550460,0.308207,0.225205,0.029361
30,0.310525,0.322249,0.488184,0.261771,0.177659,0.060477
31,0.332836,0.345448,0.565053,0.315102,0.232217,0.030347
32,0.312136,0.323924,0.492816,0.264804,0.180680,0.059120
33,0.335757,0.348498,0.569000,0.316701,0.233243,0.031797
34,0.339486,0.352302,0.534949,0.286790,0.195464,0.065512
35,0.345946,0.359013,0.572219,0.314749,0.226273,0.044264
36,0.320979,0.333101,0.507055,0.271576,0.186076,0.061525
37,0.345529,0.358593,0.579407,0.321030,0.233878,0.037563
38,0.314600,0.326478,0.498355,0.267036,0.183755,0.059443
39,0.347946,0.361124,0.587436,0.324970,0.239490,0.036154
40,0.315241,0.327145,0.502443,0.269668,0.187202,0.057477
41,0.349106,0.362346,0.589300,0.325622,0.240194,0.036724
42,0.000000,0.000000,0.025662,0.090735,0.025662,0.090735
43,0.000000,0.000000,0.062342,0.220608,0.062342,0.220608
44,0.000000,0.000000,0.026814,0.094805,0.026814,0.094805
