idx,mean_script,std_script,mean_backend,std_backend,diff_mean,diff_std
0,0.549011,0.224683,0.460433,0.291532,0.088578,0.066849
1,0.665587,0.277380,0.536584,0.344416,0.129003,0.067036
2,0.530039,0.217150,0.444901,0.281809,0.085138,0.064659
3,0.631562,0.266014,0.512198,0.331267,0.119364,0.065253
4,0.514072,0.211223,0.434225,0.275395,0.079847,0.064171
5,0.606513,0.260270,0.490505,0.321506,0.116008,0.061236
6,0.498906,0.205469,0.425059,0.269964,0.073847,0.064495
7,0.601539,0.262730,0.482087,0.320376,0.119452,0.057647
8,0.492425,0.203779,0.422863,0.269046,0.069562,0.065267
9,0.612639,0.268920,0.485525,0.324559,0.127114,0.055639
10,0.547446,0.225915,0.463722,0.294809,0.083725,0.068894
11,0.570563,0.252179,0.461421,0.306191,0.109141,0.054012
12,0.537478,0.223123,0.460278,0.293645,0.077200,0.070522
13,0.559191,0.262738,0.446121,0.307192,0.113070,0.044454
14,0.532605,0.222328,0.458075,0.292793,0.074530,0.070465
15,0.550709,0.272506,0.433721,0.306674,0.116988,0.034168
16,0.531206,0.223017,0.458332,0.293517,0.072874,0.070500
17,0.541739,0.280860,0.421854,0.305217,0.119885,0.024357
18,0.563808,0.232513,0.479061,0.304522,0.084747,0.072009
19,0.593514,0.261062,0.478833,0.316126,0.114681,0.055063
20,0.532129,0.218917,0.452221,0.287363,0.079909,0.068446
21,0.601430,0.273324,0.480529,0.324267,0.120901,0.050943
22,0.515979,0.212410,0.437782,0.278130,0.078197,0.065721
23,0.626474,0.281630,0.500329,0.334411,0.126145,0.052781
24,0.513267,0.212206,0.437411,0.278325,0.075856,0.066119
25,0.639743,0.286205,0.510217,0.338775,0.129526,0.052571
26,0.571876,0.235345,0.486136,0.308756,0.085741,0.073411
27,0.627019,0.272020,0.505019,0.330701,0.121999,0.058681
28,0.536600,0.219900,0.453719,0.287729,0.082881,0.067829
29,0.643483,0.283652,0.517023,0.342449,0.126460,0.058797
30,0.525721,0.215731,0.444402,0.281924,0.081319,0.066193
31,0.659990,0.290111,0.529871,0.349395,0.130119,0.059284
32,0.526843,0.217203,0.448711,0.285217,0.078132,0.068013
33,0.665917,0.293264,0.533120,0.350620,0.132797,0.057356
34,0.573190,0.235316,0.487185,0.309073,0.086005,0.073757
35,0.661638,0.283285,0.533475,0.346832,0.128163,0.063548
36,0.546368,0.223525,0.461592,0.292510,0.084777,0.068985
37,0.672691,0.291280,0.542550,0.355499,0.130141,0.064219
38,0.538859,0.220476,0.454159,0.287874,0.084701,0.067398
39,0.682431,0.295760,0.549535,0.359384,0.132895,0.063624
40,0.540910,0.221742,0.457755,0.290590,0.083155,0.068848
41,0.686619,0.298348,0.550820,0.359560,0.135800,0.061212
42,0.029808,0.091879,0.031114,0.096175,0.001306,0.004296
43,0.079299,0.244440,0.077957,0.240303,0.001342,0.004138
44,0.032199,0.099250,0.032782,0.101216,0.000582,0.001966
45,0.078746,0.242733,0.077339,0.238428,0.001407,0.004305
46,0.034566,0.106542,0.034777,0.107231,0.000211,0.000689
47,0.079731,0.245770,0.077234,0.238174,0.002497,0.007596
48,0.036004,0.110973,0.036688,0.113087,0.000684,0.002114
49,0.082232,0.253475,0.077940,0.240429,0.004292,0.013046
50,0.036922,0.113802,0.038155,0.117612,0.001233,0.003810
51,0.084710,0.261108,0.078884,0.243472,0.005826,0.017636
52,0.032949,0.101558,0.032037,0.098751,0.000912,0.002807
53,0.076425,0.235586,0.076522,0.236055,0.000097,0.000468
54,0.035209,0.108520,0.033779,0.104113,0.001430,0.004407
55,0.077788,0.239785,0.079818,0.246331,0.002030,0.006546
56,0.037118,0.114406,0.035474,0.109337,0.001645,0.005069
57,0.079151,0.243989,0.081689,0.252133,0.002539,0.008145
58,0.038538,0.118783,0.036692,0.113091,0.001847,0.005692
59,0.080568,0.248362,0.082964,0.256070,0.002396,0.007708
60,0.031259,0.096350,0.030818,0.094995,0.000442,0.001355
61,0.078121,0.240814,0.078321,0.241543,0.000200,0.000729
62,0.033850,0.104332,0.033200,0.102328,0.000650,0.002004
63,0.081891,0.252427,0.082167,0.253473,0.000277,0.001046
64,0.035625,0.109803,0.035073,0.108102,0.000552,0.001701
65,0.084207,0.259575,0.083842,0.258676,0.000365,0.000899
66,0.036876,0.113660,0.036218,0.111632,0.000658,0.002028
67,0.086035,0.265219,0.084718,0.261405,0.001317,0.003814
68,0.029855,0.092022,0.030136,0.092903,0.000281,0.000881
69,0.080602,0.248453,0.080263,0.247494,0.000338,0.000959
70,0.032301,0.099562,0.032504,0.100189,0.000202,0.000627
71,0.085051,0.262164,0.084038,0.259188,0.001013,0.002975
72,0.034062,0.104987,0.034319,0.105794,0.000257,0.000807
73,0.086913,0.267910,0.085518,0.263822,0.001395,0.004088
74,0.035188,0.108458,0.035371,0.109041,0.000183,0.000583
75,0.088172,0.271807,0.086128,0.265765,0.002044,0.006042
76,0.028810,0.088804,0.029945,0.092325,0.001134,0.003521
77,0.083326,0.256849,0.081922,0.252597,0.001404,0.004252
78,0.030753,0.094793,0.031611,0.097452,0.000858,0.002658
79,0.087227,0.268875,0.084826,0.261586,0.002401,0.007290
80,0.032086,0.098900,0.033049,0.101887,0.000963,0.002987
81,0.088754,0.273601,0.086260,0.266065,0.002494,0.007536
82,0.032953,0.101571,0.034179,0.105367,0.001226,0.003796
83,0.089720,0.276608,0.087075,0.268652,0.002644,0.007956
84,0.495309,0.000928,0.491558,0.004742,0.003751,0.003814
85,0.230637,0.002447,0.241108,0.013188,0.010471,0.010740
86,0.611531,0.001167,0.630848,0.008486,0.019316,0.007319
87,0.504993,0.006378,0.511399,0.013264,0.006407,0.006887
88,0.355289,0.004876,0.339088,0.009367,0.016201,0.004491
89,0.503775,0.004255,0.511845,0.010567,0.008070,0.006312
90,0.670858,0.016469,0.671398,0.008573,0.000540,0.007896
91,0.892649,0.043706,0.880968,0.038253,0.011681,0.005453
92,0.311799,0.002206,0.305953,0.003363,0.005846,0.001157
93,0.875494,0.014011,0.854692,0.035431,0.020802,0.021420
94,0.644067,0.020876,0.657757,0.024112,0.013690,0.003236
95,0.765328,0.060245,0.840018,0.150204,0.074690,0.089958
96,0.340589,0.006816,0.330910,0.014421,0.009679,0.007605
97,0.985973,0.072313,1.014301,0.096939,0.028328,0.024626
98,0.570069,0.001440,0.587686,0.003467,0.017617,0.002028
99,1.067973,0.021005,1.025861,0.045609,0.042112,0.024604
100,0.411169,0.001429,0.404868,0.006415,0.006301,0.004986
101,1.070624,0.031352,1.022463,0.042771,0.048161,0.011420
102,0.550658,2.442420,0.934151,9.195591,0.383493,6.753171
103,0.600089,2.965406,1.020489,12.574301,0.420400,9.608894
104,-0.009878,0.030458,-0.000000,3.048044,0.009878,3.017586
105,0.027981,0.090624,0.000000,7.580255,0.027981,7.489630
106,0.791141,0.383258,0.633605,0.448739,0.157536,0.065482
107,0.857143,0.349927,0.714286,0.451754,0.142857,0.101827
108,0.095238,0.293543,0.095238,0.293544,0.000000,0.000000
