idx,mean_script,std_script,mean_backend,std_backend,diff_mean,diff_std
0,0.000000,0.000000,0.455637,0.300453,0.455637,0.300453
1,0.000000,0.000000,0.507823,0.336381,0.507823,0.336381
2,0.000000,0.000000,0.441615,0.291231,0.441615,0.291231
3,0.000000,0.000000,0.484566,0.322895,0.484566,0.322895
4,0.000000,0.000000,0.432916,0.285581,0.432916,0.285581
5,0.000000,0.000000,0.463150,0.312107,0.463150,0.312107
6,0.000000,0.000000,0.425457,0.280723,0.425457,0.280723
7,0.000000,0.000000,0.452220,0.307936,0.452220,0.307936
8,0.000000,0.000000,0.424703,0.280229,0.424703,0.280229
9,0.000000,0.000000,0.452257,0.309671,0.452257,0.309671
10,0.000000,0.000000,0.463378,0.306042,0.463378,0.306042
11,0.000000,0.000000,0.432677,0.294895,0.432677,0.294895
12,0.000000,0.000000,0.462712,0.305812,0.462712,0.305812
13,0.000000,0.000000,0.412951,0.289323,0.412951,0.289323
14,0.000000,0.000000,0.462895,0.305790,0.462895,0.305790
15,0.000000,0.000000,0.397072,0.283074,0.397072,0.283074
16,0.000000,0.000000,0.464471,0.306762,0.464471,0.306762
17,0.000000,0.000000,0.382033,0.275996,0.382033,0.275996
18,0.000000,0.000000,0.478385,0.315946,0.478385,0.315946
19,0.000000,0.000000,0.449097,0.304151,0.449097,0.304151
20,0.000000,0.000000,0.453810,0.299623,0.453810,0.299623
21,0.000000,0.000000,0.447363,0.307495,0.447363,0.307495
22,0.000000,0.000000,0.441543,0.291380,0.441543,0.291380
23,0.000000,0.000000,0.465903,0.318069,0.465903,0.318069
24,0.000000,0.000000,0.442178,0.291759,0.442178,0.291759
25,0.000000,0.000000,0.476280,0.323426,0.476280,0.323426
26,0.000000,0.000000,0.484773,0.320012,0.484773,0.320012
27,0.000000,0.000000,0.474216,0.318642,0.474216,0.318642
28,0.000000,0.000000,0.452111,0.298320,0.452111,0.298320
29,0.000000,0.000000,0.482470,0.326684,0.482470,0.326684
30,0.000000,0.000000,0.444826,0.293465,0.444826,0.293465
31,0.000000,0.000000,0.494825,0.333948,0.494825,0.333948
32,0.000000,0.000000,0.450259,0.297016,0.450259,0.297016
33,0.000000,0.000000,0.498995,0.335950,0.498995,0.335950
34,0.000000,0.000000,0.484867,0.319881,0.484867,0.319881
35,0.000000,0.000000,0.501216,0.334686,0.501216,0.334686
36,0.000000,0.000000,0.457855,0.302013,0.457855,0.302013
37,0.000000,0.000000,0.506401,0.339997,0.506401,0.339997
38,0.000000,0.000000,0.451811,0.298034,0.451811,0.298034
39,0.000000,0.000000,0.513373,0.344173,0.513373,0.344173
40,0.000000,0.000000,0.456651,0.301196,0.456651,0.301196
41,0.000000,0.000000,0.515651,0.345086,0.515651,0.345086
42,0.283813,0.058255,0.020621,0.081216,0.263192,0.022960
43,0.331086,0.059030,0.050082,0.197289,0.281004,0.138259
44,0.318723,0.062665,0.021600,0.085058,0.297123,0.022393
45,0.316706,0.057420,0.049343,0.194402,0.267363,0.136982
46,0.341938,0.066408,0.022695,0.089359,0.319243,0.022951
47,0.284282,0.053839,0.048973,0.192950,0.235309,0.139111
48,0.349546,0.068102,0.023606,0.092940,0.325941,0.024838
49,0.247347,0.050319,0.049201,0.193849,0.198145,0.143530
50,0.351948,0.068409,0.024425,0.096161,0.327523,0.027752
51,0.217723,0.047199,0.049831,0.196367,0.167892,0.149168
52,0.325814,0.067228,0.020902,0.082312,0.304913,0.015084
53,0.212616,0.044198,0.048108,0.189537,0.164509,0.145338
54,0.332012,0.070177,0.021884,0.086166,0.310127,0.015989
55,0.164953,0.041772,0.049540,0.195191,0.115413,0.153419
56,0.334621,0.072142,0.022752,0.089577,0.311869,0.017435
57,0.134543,0.041410,0.050889,0.200495,0.083654,0.159085
58,0.336831,0.073834,0.023349,0.091926,0.313482,0.018092
59,0.107881,0.042148,0.051938,0.204601,0.055943,0.162454
60,0.310308,0.066252,0.019886,0.078315,0.290422,0.012063
61,0.201289,0.041131,0.049272,0.194060,0.152016,0.152929
62,0.317074,0.069927,0.020971,0.082588,0.296102,0.012662
63,0.148048,0.038553,0.051239,0.201834,0.096809,0.163282
64,0.321175,0.072503,0.022023,0.086714,0.299151,0.014212
65,0.113593,0.039094,0.052712,0.207624,0.060882,0.168529
66,0.325641,0.074851,0.022843,0.089933,0.302799,0.015081
67,0.084495,0.040798,0.053760,0.211733,0.030735,0.170935
68,0.294353,0.064947,0.019121,0.075305,0.275232,0.010358
69,0.198689,0.038904,0.050631,0.199375,0.148057,0.160471
70,0.300743,0.068765,0.020066,0.079027,0.280677,0.010262
71,0.147129,0.035254,0.052863,0.208170,0.094266,0.172915
72,0.305855,0.071607,0.021103,0.083092,0.284753,0.011485
73,0.115078,0.035338,0.054242,0.213588,0.060837,0.178250
74,0.310950,0.074179,0.021882,0.086154,0.289068,0.011974
75,0.088322,0.037212,0.055157,0.217179,0.033165,0.179968
76,0.276355,0.063185,0.018635,0.073386,0.257720,0.010201
