idx,mean_script,std_script,mean_backend,std_backend,diff_mean,diff_std
0,0.000000,0.000000,0.286298,0.324645,0.286298,0.324645
1,0.000000,0.000000,0.314572,0.356713,0.314572,0.356713
2,0.000000,0.000000,0.277275,0.314413,0.277275,0.314413
3,0.000000,0.000000,0.296639,0.336378,0.296639,0.336378
4,0.000000,0.000000,0.272010,0.308451,0.272010,0.308451
5,0.000000,0.000000,0.280005,0.317525,0.280005,0.317525
6,0.000000,0.000000,0.267008,0.302786,0.267008,0.302786
7,0.000000,0.000000,0.271214,0.307566,0.271214,0.307566
8,0.000000,0.000000,0.266781,0.302517,0.266781,0.302517
9,0.000000,0.000000,0.271172,0.307510,0.271172,0.307510
10,0.000000,0.000000,0.293243,0.332532,0.293243,0.332532
11,0.000000,0.000000,0.259653,0.294452,0.259653,0.294452
12,0.000000,0.000000,0.293085,0.332351,0.293085,0.332351
13,0.000000,0.000000,0.243745,0.276412,0.243745,0.276412
14,0.000000,0.000000,0.292730,0.331951,0.292730,0.331951
15,0.000000,0.000000,0.232191,0.263317,0.232191,0.263317
16,0.000000,0.000000,0.293465,0.332790,0.293465,0.332790
17,0.000000,0.000000,0.221772,0.251511,0.221772,0.251511
18,0.000000,0.000000,0.302771,0.343332,0.302771,0.343332
19,0.000000,0.000000,0.271021,0.307336,0.271021,0.307336
20,0.000000,0.000000,0.285727,0.324007,0.285727,0.324007
21,0.000000,0.000000,0.267000,0.302759,0.267000,0.302759
22,0.000000,0.000000,0.276711,0.313777,0.276711,0.313777
23,0.000000,0.000000,0.279651,0.317107,0.279651,0.317107
24,0.000000,0.000000,0.277020,0.314124,0.277020,0.314124
25,0.000000,0.000000,0.286771,0.325185,0.286771,0.325185
26,0.000000,0.000000,0.306304,0.347335,0.306304,0.347335
27,0.000000,0.000000,0.288461,0.327104,0.288461,0.327104
28,0.000000,0.000000,0.284056,0.322117,0.284056,0.322117
29,0.000000,0.000000,0.291619,0.330677,0.291619,0.330677
30,0.000000,0.000000,0.278659,0.315983,0.278659,0.315983
31,0.000000,0.000000,0.299833,0.339991,0.299833,0.339991
32,0.000000,0.000000,0.282268,0.320073,0.282268,0.320073
33,0.000000,0.000000,0.302719,0.343262,0.302719,0.343262
34,0.000000,0.000000,0.305438,0.346353,0.305438,0.346353
35,0.000000,0.000000,0.307161,0.348308,0.307161,0.348308
36,0.000000,0.000000,0.287171,0.325656,0.287171,0.325656
37,0.000000,0.000000,0.308721,0.350072,0.308721,0.350072
38,0.000000,0.000000,0.282915,0.320817,0.282915,0.320817
39,0.000000,0.000000,0.313317,0.355285,0.313317,0.355285
40,0.000000,0.000000,0.286368,0.324724,0.286368,0.324724
41,0.000000,0.000000,0.314947,0.357131,0.314947,0.357131
42,0.214882,0.051391,0.100660,0.143487,0.114222,0.092096
43,0.680781,0.100568,0.132615,0.212305,0.548166,0.111737
44,0.237451,0.060228,0.111625,0.158605,0.125825,0.098377
45,0.641103,0.094520,0.126446,0.204775,0.514656,0.110256
46,0.250004,0.068614,0.118492,0.168216,0.131512,0.099602
47,0.592300,0.087357,0.114905,0.192737,0.477396,0.105380
48,0.250776,0.072972,0.121692,0.172816,0.129084,0.099844
49,0.550563,0.081433,0.105046,0.184744,0.445518,0.103311
50,0.245390,0.075963,0.124290,0.176455,0.121100,0.100493
51,0.520318,0.077440,0.097978,0.181115,0.422340,0.103675
52,0.222633,0.064345,0.112727,0.160462,0.109906,0.096118
53,0.528467,0.078649,0.092197,0.172901,0.436270,0.094252
54,0.215485,0.068277,0.115414,0.164573,0.100072,0.096296
55,0.477457,0.071555,0.078816,0.169614,0.398640,0.098059
56,0.207994,0.071066,0.117113,0.167233,0.090881,0.096167
57,0.448073,0.067587,0.070902,0.170696,0.377171,0.103110
58,0.200679,0.073685,0.118235,0.169023,0.082444,0.095338
59,0.422822,0.064341,0.063798,0.172128,0.359023,0.107787
60,0.206621,0.060682,0.107256,0.152978,0.099364,0.092296
61,0.530802,0.079283,0.090445,0.175065,0.440357,0.095782
62,0.198453,0.065210,0.110122,0.157433,0.088330,0.092224
63,0.476829,0.071835,0.075963,0.174227,0.400866,0.102392
64,0.191323,0.068620,0.112286,0.160813,0.079037,0.092193
65,0.444476,0.067617,0.067054,0.176128,0.377423,0.108512
66,0.184758,0.072028,0.114107,0.163640,0.070652,0.091612
67,0.417154,0.064320,0.059117,0.177930,0.358037,0.113609
68,0.192787,0.057696,0.101913,0.145624,0.090874,0.087927
69,0.542806,0.081606,0.091153,0.179588,0.451653,0.097982
70,0.185054,0.061914,0.104513,0.149719,0.080541,0.087806
71,0.491834,0.074572,0.077336,0.179448,0.414498,0.104876
72,0.180144,0.065103,0.106908,0.153416,0.073236,0.088312
73,0.461101,0.070644,0.068941,0.181222,0.392160,0.110578
74,0.175838,0.068320,0.108877,0.156446,0.066961,0.088126
75,0.436219,0.068016,0.061485,0.182424,0.374734,0.114408
76,0.180236,0.055222,0.096192,0.137764,0.084044,0.082542
77,0.564156,0.085634,0.094196,0.185565,0.469960,0.099931
78,0.174915,0.058384,0.098164,0.140875,0.076751,0.082492
79,0.522743,0.080184,0.082668,0.184401,0.440075,0.104217
80,0.172315,0.060651,0.100242,0.144050,0.072072,0.083399
81,0.498135,0.077336,0.075548,0.184818,0.422587,0.107481
82,0.170266,0.063148,0.102399,0.147309,0.067867,0.084161
83,0.477736,0.075739,0.068880,0.184747,0.408856,0.109008
84,0.497427,0.001447,0.488284,0.002932,0.009143,0.001485
85,0.324913,0.006751,0.265620,0.033584,0.059292,0.026833
86,0.619287,0.001499,0.625679,0.004045,0.006392,0.002545
87,0.556244,0.001143,0.514242,0.010306,0.042002,0.009162
88,0.369952,0.004784,0.352223,0.007090,0.017729,0.002306
89,0.552021,0.007383,0.500392,0.006025,0.051629,0.001358
90,0.654815,0.000928,0.662050,0.006324,0.007235,0.005395
91,0.906453,0.004103,0.868317,0.021963,0.038136,0.017861
92,0.279246,0.010085,0.274465,0.036637,0.004781,0.026552
93,0.899987,0.023439,0.788217,0.066758,0.111769,0.043320
94,0.710244,0.003968,0.655891,0.008365,0.054353,0.004396
95,1.180824,0.013639,0.893157,0.145147,0.287667,0.131508
96,0.231582,0.037244,0.311303,0.016499,0.079721,0.020744
97,0.675573,0.011540,0.821893,0.301655,0.146320,0.290115
98,0.564792,0.001638,0.576732,0.004386,0.011940,0.002749
99,1.155342,0.003607,1.007687,0.006013,0.147655,0.002405
100,0.403652,0.002254,0.401469,0.003273,0.002183,0.001019
101,1.135204,0.004584,1.003731,0.004078,0.131473,0.000506
102,0.000000,0.000000,-0.000000,4.003859,0.000000,4.003859
103,0.000000,0.000000,-0.000000,4.444457,0.000000,4.444457
104,0.054880,0.503238,0.175796,2.513968,0.120916,2.010730
105,0.168070,1.198241,0.207105,5.496889,0.039035,4.298647
106,0.715092,0.105046,0.593712,0.392999,0.121380,0.287953
107,0.000000,0.000000,0.437500,0.496078,0.437500,0.496078
108,0.979167,0.142826,0.333333,0.471405,0.645833,0.328578
