idx,mean_script,std_script,mean_backend,std_backend,diff_mean,diff_std
0,0.687793,0.103739,0.374013,0.319944,0.313781,0.216205
1,0.732843,0.110811,0.432046,0.372614,0.300797,0.261803
2,0.667598,0.100726,0.361892,0.309654,0.305707,0.208928
3,0.700217,0.105890,0.412971,0.357832,0.287246,0.251942
4,0.647469,0.097725,0.354000,0.303143,0.293469,0.205418
5,0.666603,0.100886,0.396349,0.346454,0.270254,0.245568
6,0.634146,0.095707,0.347230,0.297591,0.286915,0.201884
7,0.664674,0.100381,0.389429,0.343725,0.275245,0.243345
8,0.643782,0.097134,0.345260,0.296154,0.298522,0.199020
9,0.685051,0.103322,0.390631,0.346665,0.294420,0.243343
10,0.689311,0.104013,0.378344,0.324400,0.310968,0.220387
11,0.592974,0.089704,0.373923,0.330273,0.219051,0.240569
12,0.685796,0.103500,0.376471,0.323358,0.309325,0.219858
13,0.564763,0.085406,0.361351,0.327137,0.203412,0.241730
14,0.685612,0.103603,0.375120,0.322537,0.310492,0.218935
15,0.543160,0.083091,0.351545,0.324369,0.191616,0.241277
16,0.690195,0.104484,0.375487,0.323188,0.314708,0.218705
17,0.521989,0.081891,0.342172,0.321434,0.179817,0.239543
18,0.720311,0.108713,0.390698,0.334942,0.329612,0.226229
19,0.612339,0.092701,0.387809,0.341080,0.224530,0.248379
20,0.680913,0.102805,0.371332,0.318270,0.309581,0.215465
21,0.645038,0.097329,0.388104,0.346164,0.256934,0.248836
22,0.661597,0.099822,0.359574,0.308192,0.302023,0.208370
23,0.685693,0.103402,0.403583,0.358202,0.282110,0.254799
24,0.662358,0.099906,0.358558,0.307553,0.303801,0.207647
25,0.702366,0.105952,0.412272,0.364817,0.290094,0.258865
26,0.737322,0.111283,0.396297,0.339549,0.341025,0.228266
27,0.658008,0.099491,0.408314,0.356853,0.249694,0.257361
28,0.694924,0.104899,0.371586,0.318114,0.323337,0.213215
29,0.699320,0.105530,0.416535,0.366587,0.282785,0.261057
30,0.676887,0.102131,0.364016,0.311725,0.312871,0.209594
31,0.721259,0.108864,0.427150,0.375164,0.294108,0.266300
32,0.677633,0.102218,0.366995,0.314574,0.310638,0.212356
33,0.724113,0.109487,0.431135,0.378325,0.292978,0.268838
34,0.745849,0.112560,0.397030,0.339946,0.348819,0.227386
35,0.710485,0.107314,0.430363,0.374111,0.280121,0.266797
36,0.710423,0.107223,0.377427,0.322970,0.332996,0.215748
37,0.739126,0.111551,0.435959,0.380806,0.303167,0.269255
38,0.693028,0.104572,0.371261,0.317748,0.321767,0.213175
39,0.749073,0.113113,0.442091,0.385987,0.306982,0.272874
40,0.690252,0.104144,0.373771,0.320085,0.316481,0.215941
41,0.747615,0.113056,0.444571,0.388004,0.303044,0.274949
42,0.000000,0.000000,0.067531,0.127065,0.067531,0.127065
43,0.000000,0.000000,0.095171,0.202806,0.095171,0.202806
44,0.000000,0.000000,0.074480,0.139823,0.074480,0.139823
45,0.000000,0.000000,0.090595,0.195616,0.090595,0.195616
46,0.000000,0.000000,0.079001,0.148217,0.079001,0.148217
47,0.000000,0.000000,0.083430,0.186749,0.083430,0.186749
48,0.000000,0.000000,0.081570,0.153051,0.081570,0.153051
49,0.000000,0.000000,0.077785,0.181766,0.077785,0.181766
50,0.000000,0.000000,0.083666,0.156983,0.083666,0.156983
51,0.000000,0.000000,0.073953,0.180564,0.073953,0.180564
52,0.000000,0.000000,0.074822,0.140687,0.074822,0.140687
53,0.000000,0.000000,0.068912,0.172557,0.068912,0.172557
54,0.000000,0.000000,0.077072,0.145167,0.077072,0.145167
55,0.000000,0.000000,0.060945,0.172377,0.060945,0.172377
56,0.000000,0.000000,0.078467,0.147993,0.078467,0.147993
57,0.000000,0.000000,0.056764,0.175345,0.056764,0.175345
58,0.000000,0.000000,0.079413,0.149932,0.079413,0.149932
59,0.000000,0.000000,0.053057,0.178247,0.053057,0.178247
60,0.000000,0.000000,0.071119,0.133967,0.071119,0.133967
61,0.000000,0.000000,0.068565,0.176378,0.068565,0.176378
62,0.000000,0.000000,0.073527,0.138809,0.073527,0.138809
63,0.000000,0.000000,0.060104,0.178845,0.060104,0.178845
64,0.000000,0.000000,0.075203,0.142205,0.075203,0.142205
65,0.000000,0.000000,0.055351,0.182416,0.055351,0.182416
66,0.000000,0.000000,0.076609,0.145047,0.076609,0.145047
67,0.000000,0.000000,0.051053,0.185284,0.051053,0.185284
68,0.000000,0.000000,0.067535,0.127440,0.067535,0.127440
69,0.000000,0.000000,0.069764,0.181876,0.069764,0.181876
70,0.000000,0.000000,0.069590,0.131607,0.069590,0.131607
71,0.000000,0.000000,0.061999,0.185523,0.061999,0.185523
72,0.000000,0.000000,0.071296,0.135023,0.071296,0.135023
73,0.000000,0.000000,0.057530,0.188878,0.057530,0.188878
74,0.000000,0.000000,0.072690,0.137802,0.072690,0.137802
