idx,mean_script,std_script,mean_backend,std_backend,diff_mean,diff_std
0,0.000000,0.000000,0.244240,0.315315,0.244240,0.315315
1,0.000000,0.000000,0.268712,0.346922,0.268712,0.346922
2,0.000000,0.000000,0.237369,0.306444,0.237369,0.306444
3,0.000000,0.000000,0.254314,0.328331,0.254314,0.328331
4,0.000000,0.000000,0.233917,0.301989,0.233917,0.301989
5,0.000000,0.000000,0.240134,0.310030,0.240134,0.310030
6,0.000000,0.000000,0.230390,0.297437,0.230390,0.297437
7,0.000000,0.000000,0.232781,0.300539,0.232781,0.300539
8,0.000000,0.000000,0.228795,0.295381,0.228795,0.295381
9,0.000000,0.000000,0.230815,0.297986,0.230815,0.297986
10,0.000000,0.000000,0.251342,0.324485,0.251342,0.324485
11,0.000000,0.000000,0.223562,0.288639,0.223562,0.288639
12,0.000000,0.000000,0.251920,0.325236,0.251920,0.325236
13,0.000000,0.000000,0.209718,0.270768,0.209718,0.270768
14,0.000000,0.000000,0.251652,0.324892,0.251652,0.324892
15,0.000000,0.000000,0.199768,0.257921,0.199768,0.257921
16,0.000000,0.000000,0.252578,0.326092,0.252578,0.326092
17,0.000000,0.000000,0.191017,0.246623,0.191017,0.246623
18,0.000000,0.000000,0.259378,0.334861,0.259378,0.334861
19,0.000000,0.000000,0.232999,0.300818,0.232999,0.300818
20,0.000000,0.000000,0.245940,0.317526,0.245940,0.317526
21,0.000000,0.000000,0.228507,0.295017,0.228507,0.295017
22,0.000000,0.000000,0.237249,0.306301,0.237249,0.306301
23,0.000000,0.000000,0.239321,0.308981,0.239321,0.308981
24,0.000000,0.000000,0.237120,0.306135,0.237120,0.306135
25,0.000000,0.000000,0.245090,0.316428,0.245090,0.316428
26,0.000000,0.000000,0.262498,0.338890,0.262498,0.338890
27,0.000000,0.000000,0.247580,0.319639,0.247580,0.319639
28,0.000000,0.000000,0.244906,0.316181,0.244906,0.316181
29,0.000000,0.000000,0.249960,0.322707,0.249960,0.322707
30,0.000000,0.000000,0.239435,0.309114,0.239435,0.309114
31,0.000000,0.000000,0.257270,0.332146,0.257270,0.332146
32,0.000000,0.000000,0.242489,0.313057,0.242489,0.313057
33,0.000000,0.000000,0.259721,0.335311,0.259721,0.335311
34,0.000000,0.000000,0.262188,0.338490,0.262188,0.338490
35,0.000000,0.000000,0.263595,0.340316,0.263595,0.340316
36,0.000000,0.000000,0.248458,0.320768,0.248458,0.320768
37,0.000000,0.000000,0.265232,0.342428,0.265232,0.342428
38,0.000000,0.000000,0.243878,0.314852,0.243878,0.314852
39,0.000000,0.000000,0.269020,0.347319,0.269020,0.347319
40,0.000000,0.000000,0.246294,0.317970,0.246294,0.317970
41,0.000000,0.000000,0.270340,0.349023,0.270340,0.349023
42,0.221508,0.043129,0.134870,0.148018,0.086638,0.104889
43,0.682748,0.012142,0.154216,0.168379,0.528532,0.156237
44,0.243943,0.053004,0.151015,0.165318,0.092928,0.112314
45,0.641956,0.012274,0.145899,0.159362,0.496057,0.147089
46,0.258446,0.062393,0.161043,0.176113,0.097402,0.113720
47,0.592142,0.015989,0.129263,0.141440,0.462878,0.125451
48,0.261501,0.067423,0.165032,0.180501,0.096469,0.113078
49,0.549119,0.018564,0.113807,0.125006,0.435312,0.106442
50,0.256915,0.071505,0.168252,0.183910,0.088662,0.112405
51,0.516665,0.019370,0.101717,0.112287,0.414948,0.092918
52,0.235455,0.057530,0.154257,0.169550,0.081199,0.112020
53,0.524365,0.012181,0.095557,0.105798,0.428808,0.093617
54,0.231240,0.062630,0.157133,0.173133,0.074107,0.110503
55,0.471945,0.012050,0.072940,0.082657,0.399005,0.070606
56,0.225251,0.066635,0.158550,0.175003,0.066700,0.108368
57,0.441285,0.011597,0.059124,0.069284,0.382161,0.057687
58,0.219254,0.070548,0.159571,0.176377,0.059683,0.105830
59,0.415202,0.011020,0.046996,0.058434,0.368205,0.047414
60,0.220854,0.055597,0.146985,0.162035,0.073869,0.106438
61,0.525174,0.011292,0.091159,0.101036,0.434015,0.089744
62,0.215505,0.061258,0.149883,0.165774,0.065622,0.104517
63,0.469503,0.010490,0.065768,0.075216,0.403735,0.064726
