idx,mean_script,std_script,mean_backend,std_backend,diff_mean,diff_std
0,0.000000,0.000000,0.503500,0.269542,0.503500,0.269542
1,0.000000,0.000000,0.579528,0.314879,0.579528,0.314879
2,0.000000,0.000000,0.486763,0.260689,0.486763,0.260689
3,0.000000,0.000000,0.551000,0.301617,0.551000,0.301617
4,0.000000,0.000000,0.476813,0.255684,0.476813,0.255684
5,0.000000,0.000000,0.525651,0.291238,0.525651,0.291238
6,0.000000,0.000000,0.467721,0.251171,0.467721,0.251171
7,0.000000,0.000000,0.514881,0.289105,0.514881,0.289105
8,0.000000,0.000000,0.464523,0.249777,0.464523,0.249777
9,0.000000,0.000000,0.514352,0.291230,0.514352,0.291230
10,0.000000,0.000000,0.510658,0.274422,0.510658,0.274422
11,0.000000,0.000000,0.493018,0.276621,0.493018,0.276621
12,0.000000,0.000000,0.507873,0.273768,0.507873,0.273768
13,0.000000,0.000000,0.471921,0.274599,0.471921,0.274599
14,0.000000,0.000000,0.505625,0.273133,0.505625,0.273133
15,0.000000,0.000000,0.456179,0.273169,0.456179,0.273169
16,0.000000,0.000000,0.506122,0.273950,0.506122,0.273950
17,0.000000,0.000000,0.441962,0.271788,0.441962,0.271788
18,0.000000,0.000000,0.527042,0.283108,0.527042,0.283108
19,0.000000,0.000000,0.511950,0.285853,0.511950,0.285853
20,0.000000,0.000000,0.498171,0.267511,0.498171,0.267511
21,0.000000,0.000000,0.509675,0.290687,0.509675,0.290687
22,0.000000,0.000000,0.481112,0.258337,0.481112,0.258337
23,0.000000,0.000000,0.531368,0.300486,0.531368,0.300486
24,0.000000,0.000000,0.479851,0.258051,0.479851,0.258051
25,0.000000,0.000000,0.542659,0.305247,0.542659,0.305247
26,0.000000,0.000000,0.534298,0.286745,0.534298,0.286745
27,0.000000,0.000000,0.540726,0.299535,0.540726,0.299535
28,0.000000,0.000000,0.499077,0.267459,0.499077,0.267459
29,0.000000,0.000000,0.550460,0.308207,0.550460,0.308207
30,0.000000,0.000000,0.488184,0.261771,0.488184,0.261771
31,0.000000,0.000000,0.565053,0.315102,0.565053,0.315102
32,0.000000,0.000000,0.492816,0.264804,0.492816,0.264804
33,0.000000,0.000000,0.569000,0.316701,0.569000,0.316701
34,0.000000,0.000000,0.534949,0.286790,0.534949,0.286790
35,0.000000,0.000000,0.572219,0.314749,0.572219,0.314749
36,0.000000,0.000000,0.507055,0.271576,0.507055,0.271576
37,0.000000,0.000000,0.579407,0.321030,0.579407,0.321030
38,0.000000,0.000000,0.498355,0.267036,0.498355,0.267036
39,0.000000,0.000000,0.587436,0.324970,0.587436,0.324970
40,0.000000,0.000000,0.502443,0.269668,0.502443,0.269668
41,0.000000,0.000000,0.589300,0.325622,0.589300,0.325622
42,0.162155,0.157556,0.025662,0.090735,0.136493,0.066821
43,0.170476,0.168166,0.062342,0.220608,0.108134,0.052442
44,0.179528,0.174013,0.026814,0.094805,0.152714,0.079208
45,0.161490,0.158258,0.061311,0.216945,0.100179,0.058687
46,0.190811,0.184783,0.027864,0.098515,0.162947,0.086268
47,0.142671,0.139828,0.060243,0.213144,0.082428,0.073316
48,0.196074,0.189846,0.028972,0.102432,0.167102,0.087415
49,0.125521,0.123323,0.060192,0.212968,0.065329,0.089646
50,0.199565,0.193181,0.029889,0.105685,0.169675,0.087496
51,0.113403,0.111454,0.060901,0.215529,0.052502,0.104075
52,0.184003,0.179081,0.025167,0.088983,0.158836,0.090097
53,0.105488,0.105791,0.058794,0.207999,0.046694,0.102208
54,0.188659,0.183873,0.026515,0.093743,0.162145,0.090130
55,0.081764,0.084622,0.060716,0.214828,0.021048,0.130207
56,0.191842,0.187085,0.027669,0.097825,0.164172,0.089260
57,0.067202,0.072507,0.062321,0.220505,0.004881,0.147998
58,0.194664,0.189896,0.028519,0.100831,0.166144,0.089065
59,0.055021,0.063053,0.063538,0.224796,0.008517,0.161743
60,0.176754,0.172461,0.023953,0.084697,0.152800,0.087764
61,0.099730,0.100688,0.060433,0.213754,0.039298,0.113067
62,0.181883,0.177885,0.025649,0.090683,0.156234,0.087202
63,0.073038,0.077075,0.063168,0.223481,0.009870,0.146406
64,0.185731,0.181850,0.027047,0.095627,0.158684,0.086224
65,0.056648,0.063696,0.064839,0.229414,0.008190,0.165718
66,0.189713,0.185847,0.028064,0.099220,0.161649,0.086626
67,0.043049,0.053580,0.065923,0.233271,0.022875,0.179691
68,0.168946,0.165254,0.023290,0.082352,0.145656,0.082901
69,0.097561,0.098939,0.062364,0.220577,0.035197,0.121638
70,0.173464,0.170101,0.024749,0.087502,0.148715,0.082599
71,0.071382,0.075539,0.065187,0.230611,0.006194,0.155071
72,0.177385,0.174044,0.026100,0.092278,0.151285,0.081766
73,0.056019,0.062531,0.066787,0.236291,0.010768,0.173760
74,0.181439,0.178000,0.027018,0.095528,0.154421,0.082472
75,0.043817,0.052899,0.067718,0.239603,0.023901,0.186703
76,0.159865,0.156796,0.023093,0.081655,0.136772,0.075141
77,0.098960,0.100606,0.064281,0.227367,0.034679,0.126761
78,0.163696,0.160869,0.023976,0.084768,0.139720,0.076101
79,0.077282,0.080830,0.066546,0.235405,0.010736,0.154575
80,0.167168,0.164322,0.024891,0.088004,0.142277,0.076318
81,0.064429,0.069344,0.067907,0.240250,0.003478,0.170906
82,0.171139,0.168156,0.025699,0.090864,0.145440,0.077292
83,0.053620,0.060081,0.068755,0.243282,0.015135,0.183200
84,0.487088,0.001677,0.491870,0.003747,0.004782,0.002070
85,0.267811,0.033997,0.241847,0.011354,0.025964,0.022642
86,0.617667,0.002263,0.629679,0.005736,0.012012,0.003473
87,0.523897,0.000968,0.509737,0.008545,0.014159,0.007577
88,0.366297,0.012472,0.340685,0.007578,0.025612,0.004894
89,0.505708,0.017111,0.510076,0.008222,0.004368,0.008889
90,0.640105,0.000884,0.671543,0.006744,0.031438,0.005860
91,0.879116,0.004590,0.879392,0.030276,0.000276,0.025687
92,0.261170,0.048726,0.306222,0.003659,0.045051,0.045066
93,0.768728,0.118568,0.849727,0.030495,0.080999,0.088073
94,0.646316,0.015790,0.656327,0.018006,0.010012,0.002217
95,1.189410,0.037966,0.826554,0.135978,0.362856,0.098012
96,0.316527,0.029237,0.330582,0.010256,0.014055,0.018981
97,0.680643,0.368592,1.020142,0.086600,0.339500,0.281993
98,0.551305,0.004216,0.588356,0.002998,0.037051,0.001218
99,1.108381,0.011204,1.018337,0.037192,0.090044,0.025988
100,0.399983,0.006683,0.406403,0.005202,0.006420,0.001481
101,1.089318,0.020377,1.017973,0.038281,0.071345,0.017905
102,0.000000,0.000000,0.728774,8.048633,0.728774,8.048633
103,0.000000,0.000000,0.801707,11.242702,0.801707,11.242702
104,0.121367,0.648085,0.000000,2.829128,0.121367,2.181043
105,0.136741,1.093629,0.000000,6.888748,0.136741,5.795119
106,0.236291,0.229404,0.708406,0.423696,0.472114,0.194291
107,0.000000,0.000000,0.777778,0.415740,0.777778,0.415740
108,0.518519,0.499657,0.074074,0.261891,0.444444,0.237766
