idx,mean_script,std_script,mean_backend,std_backend,diff_mean,diff_std
0,0.000000,0.000000,0.451836,0.299910,0.451836,0.299910
1,0.000000,0.000000,0.517696,0.347484,0.517696,0.347484
2,0.000000,0.000000,0.436332,0.289721,0.436332,0.289721
3,0.000000,0.000000,0.493248,0.333032,0.493248,0.333032
4,0.000000,0.000000,0.426196,0.283336,0.426196,0.283336
5,0.000000,0.000000,0.472069,0.322409,0.472069,0.322409
6,0.000000,0.000000,0.417610,0.277968,0.417610,0.277968
7,0.000000,0.000000,0.463902,0.320602,0.463902,0.320602
8,0.000000,0.000000,0.413902,0.275752,0.413902,0.275752
9,0.000000,0.000000,0.464374,0.323265,0.464374,0.323265
10,0.000000,0.000000,0.455582,0.303386,0.455582,0.303386
11,0.000000,0.000000,0.444580,0.306861,0.444580,0.306861
12,0.000000,0.000000,0.452646,0.302263,0.452646,0.302263
13,0.000000,0.000000,0.428467,0.305755,0.428467,0.305755
14,0.000000,0.000000,0.450774,0.301414,0.450774,0.301414
15,0.000000,0.000000,0.414970,0.303047,0.414970,0.303047
16,0.000000,0.000000,0.451312,0.302124,0.451312,0.302124
17,0.000000,0.000000,0.402118,0.299468,0.402118,0.299468
18,0.000000,0.000000,0.469697,0.312775,0.469697,0.312775
19,0.000000,0.000000,0.460876,0.316591,0.460876,0.316591
20,0.000000,0.000000,0.444842,0.296179,0.444842,0.296179
21,0.000000,0.000000,0.460684,0.322860,0.460684,0.322860
22,0.000000,0.000000,0.430068,0.286261,0.430068,0.286261
23,0.000000,0.000000,0.478989,0.333188,0.478989,0.333188
24,0.000000,0.000000,0.428554,0.285497,0.428554,0.285497
25,0.000000,0.000000,0.488234,0.337787,0.488234,0.337787
26,0.000000,0.000000,0.476182,0.316903,0.476182,0.316903
27,0.000000,0.000000,0.485776,0.331340,0.485776,0.331340
28,0.000000,0.000000,0.445509,0.296160,0.445509,0.296160
29,0.000000,0.000000,0.496094,0.341742,0.496094,0.341742
30,0.000000,0.000000,0.435870,0.289823,0.435870,0.289823
31,0.000000,0.000000,0.508415,0.348983,0.508415,0.348983
32,0.000000,0.000000,0.439300,0.292512,0.439300,0.292512
33,0.000000,0.000000,0.511561,0.350490,0.511561,0.350490
34,0.000000,0.000000,0.477063,0.317219,0.477063,0.317219
35,0.000000,0.000000,0.513186,0.347894,0.513186,0.347894
36,0.000000,0.000000,0.453199,0.301126,0.453199,0.301126
37,0.000000,0.000000,0.520721,0.355228,0.520721,0.355228
38,0.000000,0.000000,0.445512,0.296081,0.445512,0.296081
39,0.000000,0.000000,0.527659,0.359507,0.527659,0.359507
40,0.000000,0.000000,0.448573,0.298424,0.448573,0.298424
41,0.000000,0.000000,0.529358,0.360364,0.529358,0.360364
42,0.188322,0.125645,0.018277,0.075443,0.170044,0.050202
43,0.241278,0.160804,0.046447,0.191680,0.194831,0.030876
44,0.214061,0.142677,0.019282,0.079565,0.194779,0.063111
45,0.228200,0.152094,0.045513,0.187817,0.182687,0.035722
46,0.231572,0.154284,0.020292,0.083712,0.211279,0.070572
47,0.203221,0.135635,0.044933,0.185386,0.158288,0.049751
48,0.237633,0.158229,0.021117,0.087115,0.216516,0.071114
49,0.174676,0.116899,0.045207,0.186475,0.129469,0.069575
50,0.240349,0.159871,0.021689,0.089468,0.218660,0.070403
51,0.152087,0.101926,0.046093,0.190138,0.105994,0.088211
52,0.216072,0.144313,0.018789,0.077468,0.197284,0.066845
53,0.148913,0.099982,0.044157,0.182160,0.104757,0.082178
54,0.219045,0.146449,0.020066,0.082739,0.198979,0.063710
55,0.111691,0.076080,0.045613,0.188211,0.066078,0.112130
56,0.219839,0.147153,0.021059,0.086832,0.198780,0.060320
57,0.088140,0.061415,0.046846,0.193319,0.041293,0.131904
58,0.220551,0.147769,0.021683,0.089401,0.198869,0.058368
59,0.067251,0.049088,0.047804,0.197261,0.019447,0.148173
60,0.203970,0.136425,0.017772,0.073278,0.186198,0.063147
61,0.141881,0.095358,0.045440,0.187436,0.096441,0.092078
62,0.207046,0.138714,0.019150,0.078968,0.187895,0.059746
63,0.100762,0.069239,0.047480,0.195906,0.053282,0.126668
64,0.208809,0.140098,0.020220,0.083377,0.188589,0.056720
65,0.073912,0.053199,0.048801,0.201366,0.025111,0.148167
66,0.210967,0.141730,0.020930,0.086303,0.190037,0.055427
67,0.051215,0.041002,0.049665,0.204918,0.001550,0.163917
68,0.191834,0.128511,0.017076,0.070407,0.174758,0.058104
69,0.141748,0.095197,0.046940,0.193619,0.094807,0.098422
70,0.194429,0.130534,0.018267,0.075332,0.176161,0.055201
71,0.102230,0.069823,0.049175,0.202863,0.053056,0.133040
72,0.196800,0.132363,0.019309,0.079628,0.177491,0.052734
73,0.077113,0.054619,0.050513,0.208375,0.026600,0.153756
74,0.199278,0.134228,0.020006,0.082497,0.179272,0.051731
75,0.055762,0.043059,0.051353,0.211815,0.004409,0.168756
76,0.178535,0.119819,0.016714,0.068917,0.161820,0.050901
77,0.147670,0.098985,0.048371,0.199534,0.099299,0.100548
78,0.181024,0.121814,0.017492,0.072140,0.163532,0.049675
79,0.115472,0.077897,0.050284,0.207422,0.065188,0.129525
80,0.183138,0.123492,0.018219,0.075146,0.164919,0.048346
81,0.095895,0.065325,0.051403,0.212044,0.044492,0.146719
82,0.185514,0.125312,0.018827,0.077651,0.166687,0.047660
83,0.077965,0.054356,0.052150,0.215113,0.025815,0.160757
84,0.493849,0.002967,0.491438,0.003811,0.002411,0.000844
85,0.327930,0.021760,0.240649,0.010224,0.087280,0.011536
86,0.612737,0.001058,0.629817,0.006314,0.017079,0.005256
87,0.544633,0.003322,0.511273,0.008407,0.033360,0.005085
88,0.373801,0.006494,0.340650,0.007327,0.033151,0.000833
89,0.517200,0.010861,0.510511,0.007922,0.006689,0.002939
90,0.628548,0.002106,0.670445,0.007875,0.041897,0.005769
91,0.887464,0.004973,0.879059,0.030258,0.008405,0.025285
92,0.237306,0.039866,0.305035,0.003399,0.067729,0.036467
93,0.730610,0.079102,0.852192,0.028276,0.121582,0.050826
94,0.644293,0.006421,0.657676,0.019487,0.013383,0.013066
95,1.141624,0.011744,0.852263,0.137528,0.289361,0.125783
96,0.280009,0.019730,0.328917,0.008694,0.048908,0.011036
97,0.561296,0.317836,1.037205,0.073481,0.475910,0.244355
98,0.551073,0.004429,0.586649,0.004544,0.035576,0.000115
99,1.076484,0.012773,1.016774,0.033588,0.059710,0.020816
100,0.397018,0.007095,0.404059,0.005466,0.007040,0.001629
101,1.059383,0.018199,1.016720,0.035110,0.042663,0.016911
102,0.000000,0.000000,-0.000000,6.345210,0.000000,6.345210
103,0.000000,0.000000,0.000000,8.222175,0.000000,8.222175
104,-0.026601,0.075723,0.000000,2.333615,0.026601,2.257892
105,0.023299,0.098663,0.000000,5.927089,0.023299,5.828426
106,0.306307,0.203717,0.644379,0.456143,0.338072,0.252427
107,0.000000,0.000000,0.694444,0.460642,0.694444,0.460642
108,0.694444,0.460642,0.055556,0.229061,0.638889,0.231581
