idx,mean_script,std_script,mean_backend,std_backend,diff_mean,diff_std
0,0.000000,0.000000,0.217488,0.322628,0.217488,0.322628
1,0.000000,0.000000,0.234481,0.347858,0.234481,0.347858
2,0.000000,0.000000,0.210980,0.312966,0.210980,0.312966
3,0.000000,0.000000,0.226346,0.335791,0.226346,0.335791
4,0.000000,0.000000,0.206044,0.305647,0.206044,0.305647
5,0.000000,0.000000,0.217915,0.323291,0.217915,0.323291
6,0.000000,0.000000,0.203460,0.301819,0.203460,0.301819
7,0.000000,0.000000,0.215590,0.319850,0.215590,0.319850
8,0.000000,0.000000,0.204820,0.303828,0.204820,0.303828
9,0.000000,0.000000,0.216626,0.321380,0.216626,0.321380
10,0.000000,0.000000,0.217128,0.322085,0.217128,0.322085
11,0.000000,0.000000,0.196381,0.291352,0.196381,0.291352
12,0.000000,0.000000,0.217417,0.322509,0.217417,0.322509
13,0.000000,0.000000,0.184181,0.273287,0.184181,0.273287
14,0.000000,0.000000,0.218090,0.323510,0.218090,0.323510
15,0.000000,0.000000,0.175643,0.260630,0.175643,0.260630
16,0.000000,0.000000,0.219268,0.325262,0.219268,0.325262
17,0.000000,0.000000,0.167685,0.248835,0.167685,0.248835
18,0.000000,0.000000,0.226609,0.336147,0.226609,0.336147
19,0.000000,0.000000,0.201078,0.298330,0.201078,0.298330
20,0.000000,0.000000,0.222270,0.329760,0.222270,0.329760
21,0.000000,0.000000,0.199356,0.295897,0.199356,0.295897
22,0.000000,0.000000,0.216793,0.321739,0.216793,0.321739
23,0.000000,0.000000,0.207693,0.308564,0.207693,0.308564
24,0.000000,0.000000,0.214849,0.318906,0.214849,0.318906
25,0.000000,0.000000,0.212139,0.315488,0.212139,0.315488
26,0.000000,0.000000,0.233105,0.345780,0.233105,0.345780
27,0.000000,0.000000,0.211727,0.314144,0.211727,0.314144
28,0.000000,0.000000,0.224021,0.332337,0.224021,0.332337
29,0.000000,0.000000,0.219708,0.325979,0.219708,0.325979
30,0.000000,0.000000,0.216404,0.321023,0.216404,0.321023
31,0.000000,0.000000,0.228380,0.338825,0.228380,0.338825
32,0.000000,0.000000,0.213845,0.317213,0.213845,0.317213
33,0.000000,0.000000,0.231810,0.343900,0.231810,0.343900
34,0.000000,0.000000,0.236965,0.351506,0.236965,0.351506
35,0.000000,0.000000,0.225067,0.333947,0.225067,0.333947
36,0.000000,0.000000,0.228753,0.339352,0.228753,0.339352
37,0.000000,0.000000,0.231859,0.344005,0.231859,0.344005
38,0.000000,0.000000,0.222031,0.329372,0.222031,0.329372
39,0.000000,0.000000,0.237876,0.352909,0.237876,0.352909
40,0.000000,0.000000,0.219355,0.325391,0.219355,0.325391
41,0.000000,0.000000,0.240437,0.356689,0.240437,0.356689
42,0.214059,0.046494,0.091335,0.136542,0.122724,0.090047
43,0.684843,0.014714,0.107221,0.159125,0.577622,0.144412
44,0.239615,0.052686,0.102414,0.152795,0.137201,0.100110
45,0.644453,0.012874,0.101831,0.151231,0.542623,0.138356
46,0.255306,0.059186,0.109428,0.163131,0.145879,0.103945
47,0.594046,0.013890,0.090433,0.134506,0.503613,0.120616
48,0.258666,0.064783,0.111933,0.166918,0.146733,0.102135
49,0.551225,0.015450,0.079503,0.118625,0.471722,0.103175
50,0.254195,0.069676,0.113796,0.169606,0.140399,0.099930
51,0.519550,0.016411,0.071015,0.106396,0.448535,0.089986
52,0.226305,0.061490,0.104612,0.156608,0.121693,0.095118
53,0.527550,0.012219,0.067870,0.101445,0.459681,0.089226
54,0.220381,0.067874,0.106390,0.159564,0.113991,0.091690
55,0.475633,0.011786,0.052522,0.079482,0.423110,0.067697
56,0.213270,0.072798,0.107225,0.161034,0.106045,0.088236
57,0.445163,0.012379,0.043040,0.066307,0.402122,0.053928
58,0.205968,0.077520,0.107817,0.162099,0.098150,0.084579
59,0.419331,0.013111,0.034745,0.055199,0.384586,0.042088
60,0.208687,0.061254,0.099649,0.149517,0.109038,0.088263
61,0.529667,0.014097,0.064859,0.096903,0.464808,0.082806
62,0.201912,0.067978,0.101461,0.152611,0.100451,0.084633
63,0.474653,0.013278,0.047661,0.072353,0.426992,0.059075
64,0.195314,0.073160,0.102680,0.154701,0.092634,0.081541
65,0.440707,0.013977,0.037221,0.058256,0.403485,0.044280
66,0.188909,0.078119,0.103910,0.156784,0.084999,0.078666
67,0.412035,0.015360,0.028241,0.047008,0.383793,0.031648
68,0.193230,0.060520,0.094502,0.142093,0.098728,0.081573
69,0.541835,0.017818,0.064287,0.095869,0.477548,0.078051
70,0.186483,0.066808,0.096220,0.145065,0.090263,0.078256
71,0.489192,0.017262,0.047805,0.072169,0.441387,0.054907
72,0.182303,0.071201,0.097751,0.147643,0.084551,0.076442
73,0.456481,0.017612,0.037966,0.058689,0.418515,0.041077
74,0.178337,0.075480,0.099130,0.149996,0.079208,0.074515
75,0.429547,0.018438,0.029590,0.047970,0.399957,0.029532
76,0.178927,0.059276,0.088587,0.133517,0.090341,0.074240
77,0.563991,0.022996,0.066142,0.098386,0.497849,0.075390
78,0.174357,0.064136,0.090014,0.135971,0.084343,0.071835
79,0.520810,0.022500,0.052964,0.079180,0.467847,0.056680
